Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7850        -1153.701    -1165.862       12.161   691.8
2.7900        -1153.666    -1165.487       11.821   672.4
2.7950        -1153.622    -1165.635       12.013   683.4
2.8000        -1153.608    -1165.950       12.342   702.1
2.8050        -1153.614    -1165.966       12.352   702.6
2.8100        -1153.601    -1165.496       11.895   676.6
2.8150        -1153.531    -1164.880       11.348   645.5
2.8200        -1153.429    -1164.764       11.335   644.8
2.8250        -1153.352    -1165.226       11.875   675.5
2.8300        -1153.343    -1165.980       12.637   718.8
2.8350        -1153.402    -1166.599       13.196   750.7
2.8400        -1153.507    -1166.996       13.489   767.3
2.8450        -1153.626    -1167.045       13.419   763.3
2.8500        -1153.720    -1166.682       12.962   737.4
2.8550        -1153.758    -1166.096       12.338   701.9
2.8600        -1153.739    -1165.665       11.925   678.4
2.8650        -1153.698    -1165.646       11.947   679.6
2.8700        -1153.677    -1165.959       12.282   698.6
2.8750        -1153.681    -1166.021       12.340   701.9
2.8800        -1153.669    -1165.649       11.980   681.5
2.8850        -1153.618    -1165.264       11.646   662.5
2.8900        -1153.553    -1165.338       11.786   670.4
2.8950        -1153.526    -1165.923       12.398   705.2
2.9000        -1153.564    -1166.575       13.011   740.1
2.9050        -1153.647    -1166.841       13.194   750.5
2.9100        -1153.724    -1166.609       12.884   732.9
2.9150        -1153.755    -1166.039       12.283   698.7
2.9200        -1153.726    -1165.482       11.755   668.7
2.9250        -1153.661    -1165.254       11.594   659.5
2.9300        -1153.592    -1165.247       11.655   663.0
2.9350        -1153.526    -1165.137       11.612   660.5
2.9400        -1153.452    -1164.984       11.532   656.0
2.9450        -1153.375    -1164.888       11.514   655.0
2.9500        -1153.301    -1164.960       11.659   663.2
2.9550        -1153.250    -1165.194       11.944   679.4
2.9600        -1153.221    -1165.272       12.052   685.6
2.9650        -1153.192    -1165.174       11.982   681.6
2.9700        -1153.166    -1165.383       12.217   695.0
2.9750        -1153.183    -1165.951       12.768   726.3
2.9800        -1153.240    -1166.108       12.868   732.0
2.9850        -1153.278    -1165.733       12.455   708.5
2.9900        -1153.280    -1165.517       12.237   696.1
2.9950        -1153.279    -1165.705       12.427   706.9
3.0000        -1153.309    -1166.146       12.837   730.2
3.0050        -1153.374    -1166.370       12.997   739.3
3.0100        -1153.436    -1166.278       12.841   730.5
3.0150        -1153.487    -1166.343       12.856   731.3
3.0200        -1153.555    -1166.677       13.122   746.5
3.0250        -1153.640    -1166.751       13.111   745.8
3.0300        -1153.703    -1166.387       12.684   721.5
3.0350        -1153.717    -1165.878       12.161   691.8
3.0400        -1153.684    -1165.515       11.831   673.0
3.0450        -1153.639    -1165.613       11.974   681.1
3.0500        -1153.625    -1166.035       12.411   706.0
3.0550        -1153.655    -1166.476       12.822   729.4
3.0600        -1153.718    -1166.727       13.010   740.1
3.0650        -1153.783    -1166.591       12.808   728.6
3.0700        -1153.812    -1166.136       12.324   701.1
3.0750        -1153.794    -1165.741       11.947   679.6
3.0800        -1153.753    -1165.623       11.870   675.2
3.0850        -1153.713    -1165.691       11.978   681.4
3.0900        -1153.687    -1165.786       12.099   688.2
3.0950        -1153.668    -1165.772       12.104   688.5
3.1000        -1153.643    -1165.641       11.999   682.5
3.1050        -1153.609    -1165.551       11.942   679.3
3.1100        -1153.571    -1165.443       11.872   675.3
3.1150        -1153.516    -1165.102       11.586   659.1
3.1200        -1153.433    -1164.839       11.407   648.9
3.1250        -1153.349    -1164.932       11.583   658.9
3.1300        -1153.287    -1165.042       11.756   668.7
3.1350        -1153.228    -1164.859       11.631   661.6
3.1400        -1153.153    -1164.705       11.552   657.1
3.1450        -1153.095    -1165.140       12.045   685.2
3.1500        -1153.103    -1165.877       12.773   726.6
3.1550        -1153.166    -1166.150       12.983   738.6
3.1600        -1153.220    -1165.857       12.637   718.8
3.1650        -1153.238    -1165.619       12.381   704.3
3.1700        -1153.250    -1165.777       12.526   712.6
3.1750        -1153.284    -1166.039       12.755   725.6
3.1800        -1153.332    -1166.135       12.803   728.3
3.1850        -1153.380    -1166.148       12.768   726.3
3.1900        -1153.429    -1166.245       12.816   729.0
3.1950        -1153.482    -1166.320       12.839   730.3
3.2000        -1153.529    -1166.202       12.673   720.9
3.2050        -1153.556    -1166.020       12.465   709.1
3.2100        -1153.571    -1166.089       12.518   712.1
3.2150        -1153.605    -1166.417       12.812   728.8
3.2200        -1153.664    -1166.554       12.890   733.3
3.2250        -1153.705    -1166.126       12.421   706.6
3.2300        -1153.686    -1165.490       11.804   671.5
3.2350        -1153.627    -1165.359       11.732   667.4
3.2400        -1153.586    -1165.716       12.130   690.0
3.2450        -1153.586    -1166.046       12.460   708.8
3.2500        -1153.604    -1166.063       12.459   708.7
3.2550        -1153.612    -1165.909       12.297   699.5
3.2600        -1153.603    -1165.719       12.116   689.2
3.2650        -1153.576    -1165.513       11.936   679.0
3.2700        -1153.531    -1165.288       11.757   668.8
3.2750        -1153.471    -1165.168       11.697   665.4
3.2800        -1153.417    -1165.286       11.870   675.2
3.2850        -1153.385    -1165.491       12.106   688.6
3.2900        -1153.365    -1165.392       12.027   684.2
3.2950        -1153.322    -1165.036       11.714   666.3
3.3000        -1153.259    -1164.996       11.737   667.7
3.3050        -1153.226    -1165.565       12.339   701.9
3.3100        -1153.263    -1166.281       13.019   740.6
3.3150        -1153.349    -1166.634       13.284   755.7
3.3200        -1153.447    -1166.700       13.254   753.9
3.3250        -1153.541    -1166.789       13.248   753.6
3.3300        -1153.633    -1166.789       13.155   748.3
3.3350        -1153.702    -1166.438       12.735   724.5
3.3400        -1153.719    -1165.889       12.171   692.3
3.3450        -1153.690    -1165.609       11.919   678.0
3.3500        -1153.654    -1165.633       11.980   681.5
3.3550        -1153.617    -1165.424       11.807   671.6
3.3600        -1153.548    -1164.949       11.400   648.5
3.3650        -1153.452    -1164.838       11.386   647.7
3.3700        -1153.381    -1165.301       11.921   678.1
3.3750        -1153.375    -1165.995       12.620   717.9
3.3800        -1153.430    -1166.502       13.072   743.6
3.3850        -1153.520    -1166.861       13.341   758.9
3.3900        -1153.622    -1166.813       13.191   750.4
3.3950        -1153.688    -1166.306       12.618   717.8
3.4000        -1153.683    -1165.473       11.790   670.7
3.4050        -1153.600    -1164.829       11.228   638.7
3.4100        -1153.500    -1165.050       11.549   657.0
3.4150        -1153.462    -1165.784       12.322   701.0
3.4200        -1153.480    -1166.043       12.563   714.7
3.4250        -1153.496    -1165.823       12.327   701.2
3.4300        -1153.487    -1165.592       12.104   688.6
3.4350        -1153.460    -1165.400       11.940   679.2
3.4400        -1153.412    -1165.121       11.708   666.0
3.4450        -1153.346    -1164.956       11.610   660.4
3.4500        -1153.288    -1165.272       11.983   681.7
3.4550        -1153.282    -1165.814       12.532   712.9
3.4600        -1153.317    -1166.013       12.697   722.3
3.4650        -1153.346    -1165.828       12.481   710.0
3.4700        -1153.359    -1165.798       12.439   707.6
3.4750        -1153.380    -1165.940       12.560   714.5
3.4800        -1153.405    -1165.922       12.517   712.0
3.4850        -1153.418    -1165.761       12.343   702.1
3.4900        -1153.422    -1165.792       12.370   703.7
3.4950        -1153.436    -1165.969       12.532   712.9
3.5000        -1153.465    -1166.074       12.610   717.3
3.5050        -1153.492    -1166.055       12.562   714.6
3.5100        -1153.519    -1166.128       12.609   717.3
3.5150        -1153.556    -1166.350       12.794   727.8
3.5200        -1153.609    -1166.422       12.813   728.9
3.5250        -1153.643    -1166.031       12.388   704.7
3.5300        -1153.624    -1165.458       11.834   673.2
3.5350        -1153.566    -1165.243       11.677   664.3
3.5400        -1153.519    -1165.615       12.096   688.1
3.5450        -1153.525    -1166.120       12.595   716.5
3.5500        -1153.551    -1165.917       12.366   703.5
3.5550        -1153.528    -1165.221       11.693   665.2
3.5600        -1153.449    -1164.869       11.420   649.6
3.5650        -1153.382    -1165.374       11.992   682.2
3.5700        -1153.381    -1166.011       12.630   718.4
3.5750        -1153.426    -1166.185       12.759   725.8
3.5800        -1153.464    -1166.088       12.624   718.1
3.5850        -1153.494    -1166.144       12.650   719.6
3.5900        -1153.528    -1166.127       12.598   716.7
3.5950        -1153.537    -1165.639       12.101   688.4
3.6000        -1153.493    -1165.169       11.676   664.2
3.6050        -1153.432    -1165.288       11.856   674.4
3.6100        -1153.414    -1165.890       12.476   709.7
3.6150        -1153.455    -1166.371       12.916   734.7
3.6200        -1153.509    -1166.195       12.686   721.6
3.6250        -1153.527    -1165.745       12.218   695.0
3.6300        -1153.507    -1165.567       12.059   686.0
3.6350        -1153.497    -1165.884       12.388   704.7
3.6400        -1153.522    -1166.245       12.723   723.7
3.6450        -1153.572    -1166.395       12.824   729.5
3.6500        -1153.614    -1166.161       12.547   713.7
3.6550        -1153.623    -1165.776       12.153   691.3
3.6600        -1153.590    -1165.373       11.783   670.3
3.6650        -1153.527    -1165.175       11.648   662.6
3.6700        -1153.464    -1165.220       11.757   668.8
3.6750        -1153.419    -1165.452       12.032   684.5
3.6800        -1153.405    -1165.699       12.294   699.3
3.6850        -1153.406    -1165.790       12.384   704.4
3.6900        -1153.417    -1165.918       12.501   711.1
3.6950        -1153.444    -1166.166       12.723   723.7
3.7000        -1153.491    -1166.316       12.825   729.6
3.7050        -1153.537    -1166.271       12.734   724.4
3.7100        -1153.572    -1166.186       12.613   717.5
3.7150        -1153.596    -1166.077       12.480   709.9
3.7200        -1153.601    -1165.783       12.182   693.0
3.7250        -1153.570    -1165.400       11.830   672.9
3.7300        -1153.511    -1165.185       11.674   664.1
3.7350        -1153.456    -1165.454       11.998   682.5
3.7400        -1153.451    -1166.036       12.585   715.9
3.7450        -1153.500    -1166.536       13.036   741.5
3.7500        -1153.581    -1166.740       13.159   748.6
3.7550        -1153.662    -1166.640       12.978   738.3
3.7600        -1153.704    -1166.066       12.362   703.2
3.7650        -1153.678    -1165.374       11.696   665.3
3.7700        -1153.599    -1164.990       11.391   648.0
3.7750        -1153.517    -1165.146       11.629   661.5
3.7800        -1153.469    -1165.474       12.004   682.9
3.7850        -1153.450    -1165.591       12.142   690.7
3.7900        -1153.431    -1165.502       12.071   686.7
3.7950        -1153.412    -1165.582       12.170   692.3
3.8000        -1153.406    -1165.690       12.284   698.8
3.8050        -1153.404    -1165.662       12.258   697.3
3.8100        -1153.398    -1165.655       12.258   697.3
3.8150        -1153.401    -1165.850       12.449   708.2
3.8200        -1153.423    -1166.036       12.613   717.5
3.8250        -1153.456    -1166.116       12.660   720.2
3.8300        -1153.485    -1166.054       12.569   715.0
3.8350        -1153.505    -1165.931       12.426   706.9
3.8400        -1153.506    -1165.723       12.217   695.0
3.8450        -1153.485    -1165.483       11.998   682.5
3.8500        -1153.448    -1165.350       11.902   677.0
3.8550        -1153.403    -1165.231       11.828   672.8
3.8600        -1153.352    -1165.182       11.830   672.9
3.8650        -1153.312    -1165.387       12.075   686.9
3.8700        -1153.307    -1165.802       12.494   710.7
3.8750        -1153.336    -1166.019       12.682   721.4
3.8800        -1153.370    -1166.030       12.660   720.2
3.8850        -1153.410    -1166.204       12.794   727.8
3.8900        -1153.462    -1166.279       12.817   729.1
3.8950        -1153.498    -1165.966       12.467   709.2
3.9000        -1153.494    -1165.586       12.092   687.8
3.9050        -1153.468    -1165.453       11.985   681.8
3.9100        -1153.435    -1165.431       11.996   682.4
3.9150        -1153.419    -1165.792       12.374   703.9
3.9200        -1153.459    -1166.532       13.073   743.7
3.9250        -1153.561    -1167.067       13.505   768.3
3.9300        -1153.673    -1166.916       13.243   753.3
3.9350        -1153.740    -1166.391       12.650   719.6
3.9400        -1153.749    -1165.855       12.106   688.7
3.9450        -1153.711    -1165.445       11.733   667.4
3.9500        -1153.636    -1165.042       11.406   648.8
3.9550        -1153.545    -1165.070       11.525   655.6
3.9600        -1153.491    -1165.603       12.111   689.0
3.9650        -1153.495    -1166.059       12.563   714.7
3.9700        -1153.520    -1165.959       12.439   707.6
3.9750        -1153.517    -1165.635       12.118   689.3
3.9800        -1153.505    -1165.842       12.337   701.8
3.9850        -1153.532    -1166.324       12.792   727.6
3.9900        -1153.587    -1166.362       12.775   726.7
3.9950        -1153.616    -1165.955       12.340   701.9
4.0000        -1153.608    -1165.758       12.149   691.1
4.0050        -1153.596    -1165.785       12.188   693.3
4.0100        -1153.585    -1165.715       12.129   690.0
4.0150        -1153.560    -1165.517       11.957   680.2
4.0200        -1153.530    -1165.626       12.096   688.1
4.0250        -1153.526    -1165.943       12.417   706.3
4.0300        -1153.545    -1166.017       12.472   709.5
4.0350        -1153.546    -1165.617       12.070   686.6
4.0400        -1153.509    -1165.293       11.784   670.3
4.0450        -1153.454    -1165.197       11.743   668.0
4.0500        -1153.411    -1165.477       12.066   686.4
4.0550        -1153.406    -1165.805       12.400   705.3
4.0600        -1153.428    -1166.098       12.670   720.7
4.0650        -1153.476    -1166.356       12.880   732.7
4.0700        -1153.537    -1166.417       12.880   732.7
4.0750        -1153.578    -1166.041       12.463   708.9
4.0800        -1153.574    -1165.631       12.057   685.9
4.0850        -1153.539    -1165.424       11.884   676.0
4.0900        -1153.490    -1165.260       11.770   669.6
4.0950        -1153.432    -1165.167       11.735   667.5
4.1000        -1153.390    -1165.592       12.201   694.1
4.1050        -1153.415    -1166.327       12.912   734.5
4.1100        -1153.483    -1166.434       12.951   736.7
4.1150        -1153.541    -1166.229       12.688   721.8
4.1200        -1153.568    -1165.998       12.429   707.0
4.1250        -1153.565    -1165.710       12.145   690.9
4.1300        -1153.536    -1165.340       11.805   671.5
4.1350        -1153.475    -1165.054       11.579   658.7
4.1400        -1153.413    -1165.209       11.797   671.1
4.1450        -1153.385    -1165.621       12.236   696.0
4.1500        -1153.402    -1166.125       12.724   723.8
4.1550        -1153.444    -1166.205       12.761   725.9
4.1600        -1153.469    -1165.889       12.419   706.5
4.1650        -1153.462    -1165.481       12.019   683.7
4.1700        -1153.421    -1165.323       11.903   677.1
4.1750        -1153.397    -1165.670       12.272   698.1
4.1800        -1153.403    -1165.852       12.450   708.2
4.1850        -1153.418    -1165.841       12.423   706.7
4.1900        -1153.424    -1165.809       12.385   704.5
4.1950        -1153.442    -1165.985       12.543   713.5
4.2000        -1153.463    -1165.863       12.399   705.3
4.2050        -1153.457    -1165.474       12.017   683.6
4.2100        -1153.419    -1165.333       11.914   677.7
4.2150        -1153.405    -1165.766       12.361   703.2
4.2200        -1153.418    -1165.752       12.334   701.6
4.2250        -1153.406    -1165.369       11.962   680.5
4.2300        -1153.367    -1165.314       11.947   679.6
4.2350        -1153.355    -1165.823       12.468   709.3
4.2400        -1153.393    -1166.282       12.889   733.2
4.2450        -1153.460    -1166.374       12.914   734.6
4.2500        -1153.502    -1166.005       12.503   711.3
4.2550        -1153.510    -1165.766       12.256   697.2
4.2600        -1153.500    -1165.689       12.188   693.3
4.2650        -1153.498    -1165.845       12.347   702.4
4.2700        -1153.509    -1166.012       12.503   711.2
4.2750        -1153.542    -1166.300       12.758   725.7
4.2800        -1153.592    -1166.456       12.865   731.8
4.2850        -1153.645    -1166.371       12.726   723.9
4.2900        -1153.664    -1165.914       12.250   696.9
4.2950        -1153.649    -1165.701       12.052   685.6
4.3000        -1153.633    -1165.884       12.251   696.9
4.3050        -1153.647    -1166.253       12.606   717.1
4.3100        -1153.683    -1166.350       12.667   720.5
4.3150        -1153.720    -1166.344       12.623   718.1
4.3200        -1153.746    -1166.245       12.499   711.0
4.3250        -1153.764    -1166.121       12.357   702.9
4.3300        -1153.756    -1165.638       11.882   675.9
4.3350        -1153.686    -1165.009       11.323   644.1
4.3400        -1153.567    -1164.576       11.009   626.3
4.3450        -1153.434    -1164.562       11.127   633.0
4.3500        -1153.323    -1164.661       11.338   645.0
4.3550        -1153.228    -1164.742       11.515   655.0
4.3600        -1153.160    -1165.038       11.878   675.7
4.3650        -1153.136    -1165.620       12.484   710.1
4.3700        -1153.191    -1166.381       13.190   750.3
4.3750        -1153.293    -1166.674       13.381   761.2
4.3800        -1153.391    -1166.422       13.031   741.3
4.3850        -1153.442    -1165.935       12.493   710.7
4.3900        -1153.456    -1165.888       12.432   707.2
4.3950        -1153.471    -1166.048       12.577   715.4
4.4000        -1153.490    -1165.902       12.412   706.1
4.4050        -1153.497    -1165.682       12.185   693.1
4.4100        -1153.478    -1165.428       11.950   679.7
4.4150        -1153.441    -1165.513       12.072   686.7
4.4200        -1153.439    -1166.071       12.632   718.6
4.4250        -1153.498    -1166.625       13.127   746.8
4.4300        -1153.587    -1166.674       13.087   744.4
4.4350        -1153.646    -1166.201       12.555   714.2
4.4400        -1153.656    -1165.979       12.323   701.0
4.4450        -1153.654    -1166.016       12.362   703.2
4.4500        -1153.654    -1165.887       12.233   695.9
4.4550        -1153.642    -1165.707       12.066   686.4
4.4600        -1153.605    -1165.531       11.926   678.4
4.4650        -1153.565    -1165.600       12.035   684.6
4.4700        -1153.545    -1165.749       12.204   694.2
4.4750        -1153.523    -1165.537       12.014   683.4
4.4800        -1153.482    -1165.221       11.739   667.8
4.4850        -1153.411    -1165.000       11.590   659.3
4.4900        -1153.350    -1165.251       11.901   677.0
4.4950        -1153.324    -1165.644       12.319   700.8
4.5000        -1153.346    -1166.001       12.655   719.9
4.5050        -1153.377    -1165.850       12.473   709.5
4.5100        -1153.379    -1165.436       12.058   685.9
4.5150        -1153.333    -1164.984       11.651   662.8
4.5200        -1153.274    -1165.114       11.840   673.5
4.5250        -1153.250    -1165.664       12.413   706.1
4.5300        -1153.290    -1166.302       13.012   740.2
4.5350        -1153.373    -1166.715       13.342   758.9
4.5400        -1153.486    -1166.975       13.489   767.3
4.5450        -1153.586    -1166.701       13.115   746.0
4.5500        -1153.634    -1166.021       12.387   704.6
4.5550        -1153.604    -1165.391       11.787   670.5
4.5600        -1153.549    -1165.390       11.841   673.5
4.5650        -1153.513    -1165.702       12.189   693.3
4.5700        -1153.534    -1166.363       12.829   729.8
4.5750        -1153.606    -1166.826       13.220   752.0
4.5800        -1153.684    -1166.542       12.858   731.4
4.5850        -1153.713    -1165.986       12.273   698.1
4.5900        -1153.686    -1165.491       11.805   671.5
4.5950        -1153.639    -1165.668       12.029   684.3
4.6000        -1153.643    -1166.406       12.762   726.0
4.6050        -1153.716    -1166.973       13.258   754.2
4.6100        -1153.808    -1166.860       13.052   742.5
4.6150        -1153.851    -1166.154       12.303   699.8
4.6200        -1153.817    -1165.448       11.630   661.6
4.6250        -1153.736    -1165.159       11.423   649.8
4.6300        -1153.659    -1165.377       11.719   666.6
4.6350        -1153.620    -1165.736       12.117   689.3
4.6400        -1153.609    -1165.832       12.223   695.3
4.6450        -1153.593    -1165.593       12.001   682.7
4.6500        -1153.542    -1165.078       11.537   656.3
4.6550        -1153.443    -1164.554       11.111   632.0
4.6600        -1153.319    -1164.422       11.103   631.6
4.6650        -1153.219    -1164.869       11.650   662.7
4.6700        -1153.191    -1165.668       12.478   709.8
4.6750        -1153.239    -1166.315       13.076   743.8
4.6800        -1153.324    -1166.456       13.133   747.1
4.6850        -1153.396    -1166.290       12.894   733.5
4.6900        -1153.448    -1166.205       12.758   725.7
4.6950        -1153.486    -1166.033       12.547   713.7
4.7000        -1153.490    -1165.542       12.052   685.6
4.7050        -1153.445    -1165.151       11.707   665.9
4.7100        -1153.390    -1165.277       11.888   676.2
4.7150        -1153.363    -1165.540       12.177   692.7
4.7200        -1153.351    -1165.516       12.165   692.0
4.7250        -1153.340    -1165.644       12.304   699.9
4.7300        -1153.358    -1166.099       12.741   724.8
4.7350        -1153.419    -1166.509       13.090   744.6
4.7400        -1153.508    -1166.730       13.221   752.1
4.7450        -1153.581    -1166.347       12.766   726.2
4.7500        -1153.605    -1165.942       12.338   701.8
4.7550        -1153.603    -1165.888       12.285   698.9
4.7600        -1153.606    -1166.025       12.419   706.4
4.7650        -1153.623    -1166.115       12.493   710.6
4.7700        -1153.631    -1165.787       12.156   691.5
4.7750        -1153.587    -1165.175       11.587   659.1
4.7800        -1153.516    -1165.267       11.751   668.5
4.7850        -1153.479    -1165.544       12.065   686.3
4.7900        -1153.449    -1165.276       11.827   672.8
4.7950        -1153.379    -1164.772       11.393   648.1
4.8000        -1153.293    -1164.951       11.658   663.2
4.8050        -1153.270    -1165.916       12.647   719.4
4.8100        -1153.348    -1166.828       13.479   766.8
4.8150        -1153.471    -1166.918       13.446   764.9
4.8200        -1153.562    -1166.449       12.887   733.1
4.8250        -1153.597    -1166.003       12.407   705.8
4.8300        -1153.597    -1165.773       12.176   692.6
4.8350        -1153.575    -1165.500       11.925   678.4
4.8400        -1153.525    -1165.193       11.668   663.7
4.8450        -1153.461    -1165.201       11.739   667.8
4.8500        -1153.431    -1165.812       12.381   704.3
4.8550        -1153.476    -1166.629       13.153   748.2
4.8600        -1153.579    -1166.991       13.412   762.9
4.8650        -1153.673    -1166.609       12.935   735.8
4.8700        -1153.702    -1165.895       12.193   693.6
4.8750        -1153.669    -1165.436       11.767   669.4
4.8800        -1153.611    -1165.293       11.683   664.6
4.8850        -1153.544    -1165.125       11.581   658.8
4.8900        -1153.472    -1165.128       11.656   663.1
4.8950        -1153.425    -1165.573       12.148   691.0
4.9000        -1153.441    -1166.236       12.795   727.9
4.9050        -1153.501    -1166.401       12.901   733.8
4.9100        -1153.542    -1165.983       12.441   707.7
4.9150        -1153.533    -1165.531       11.998   682.5
4.9200        -1153.498    -1165.475       11.977   681.3
4.9250        -1153.470    -1165.560       12.090   687.7
4.9300        -1153.448    -1165.509       12.060   686.0
4.9350        -1153.416    -1165.364       11.948   679.7
4.9400        -1153.386    -1165.583       12.197   693.8
4.9450        -1153.399    -1166.153       12.754   725.5
4.9500        -1153.458    -1166.425       12.967   737.6
4.9550        -1153.504    -1165.932       12.428   707.0
4.9600        -1153.480    -1165.237       11.757   668.8
4.9650        -1153.419    -1165.193       11.774   669.8
4.9700        -1153.389    -1165.748       12.358   703.0
4.9750        -1153.414    -1166.070       12.656   719.9
4.9800        -1153.431    -1165.635       12.204   694.2
4.9850        -1153.394    -1165.059       11.664   663.5
4.9900        -1153.327    -1165.105       11.777   670.0
4.9950        -1153.314    -1165.977       12.663   720.4
5.0000        -1153.376    -1166.400       13.023   740.8
5.0050        -1153.428    -1165.912       12.484   710.1
5.0100        -1153.417    -1165.421       12.004   682.8
5.0150        -1153.391    -1165.635       12.244   696.5
5.0200        -1153.407    -1166.052       12.645   719.3
5.0250        -1153.437    -1165.883       12.446   708.0
5.0300        -1153.435    -1165.548       12.113   689.0
5.0350        -1153.419    -1165.641       12.221   695.2
5.0400        -1153.428    -1165.994       12.566   714.8
5.0450        -1153.455    -1165.921       12.466   709.1
5.0500        -1153.458    -1165.647       12.189   693.4
5.0550        -1153.447    -1165.705       12.258   697.3
5.0600        -1153.462    -1166.123       12.662   720.3
5.0650        -1153.509    -1166.345       12.836   730.2
5.0700        -1153.555    -1166.218       12.662   720.3
5.0750        -1153.581    -1166.092       12.511   711.7
5.0800        -1153.604    -1166.246       12.642   719.1
5.0850        -1153.644    -1166.394       12.749   725.2
5.0900        -1153.675    -1166.063       12.388   704.7
5.0950        -1153.658    -1165.574       11.916   677.8
5.1000        -1153.612    -1165.459       11.847   673.9
5.1050        -1153.573    -1165.593       12.020   683.8
5.1100        -1153.546    -1165.567       12.021   683.8
5.1150        -1153.513    -1165.413       11.900   676.9
5.1200        -1153.463    -1165.175       11.712   666.2
5.1250        -1153.399    -1165.010       11.612   660.5
5.1300        -1153.333    -1165.093       11.760   669.0
5.1350        -1153.297    -1165.481       12.184   693.1
5.1400        -1153.300    -1165.705       12.405   705.7
5.1450        -1153.309    -1165.612       12.303   699.9
5.1500        -1153.299    -1165.394       12.096   688.1
5.1550        -1153.281    -1165.488       12.207   694.4
5.1600        -1153.281    -1165.691       12.410   705.9
5.1650        -1153.297    -1165.812       12.515   711.9
5.1700        -1153.323    -1166.024       12.701   722.5
5.1750        -1153.380    -1166.481       13.102   745.3
5.1800        -1153.473    -1166.795       13.323   757.9
5.1850        -1153.569    -1166.696       13.127   746.7
5.1900        -1153.633    -1166.366       12.734   724.4
5.1950        -1153.657    -1165.986       12.329   701.4
5.2000        -1153.646    -1165.789       12.143   690.7
5.2050        -1153.640    -1165.996       12.357   702.9
5.2100        -1153.651    -1166.091       12.441   707.7
5.2150        -1153.661    -1165.996       12.335   701.7
5.2200        -1153.654    -1165.797       12.143   690.8
5.2250        -1153.630    -1165.591       11.960   680.4
5.2300        -1153.580    -1165.240       11.660   663.3
5.2350        -1153.503    -1164.981       11.479   653.0
5.2400        -1153.429    -1165.219       11.790   670.7
5.2450        -1153.408    -1165.830       12.422   706.6
5.2500        -1153.434    -1166.081       12.648   719.5
5.2550        -1153.461    -1165.923       12.462   708.9
5.2600        -1153.467    -1165.833       12.367   703.5
5.2650        -1153.484    -1166.146       12.662   720.3
5.2700        -1153.529    -1166.355       12.826   729.6
5.2750        -1153.574    -1166.156       12.582   715.7
5.2800        -1153.583    -1165.783       12.199   694.0
5.2850        -1153.569    -1165.730       12.162   691.8
5.2900        -1153.559    -1165.734       12.176   692.6
5.2950        -1153.535    -1165.334       11.800   671.2
5.3000        -1153.458    -1164.724       11.266   640.9
5.3050        -1153.360    -1164.958       11.598   659.7
5.3100        -1153.340    -1166.005       12.665   720.5
5.3150        -1153.404    -1166.507       13.102   745.3
5.3200        -1153.459    -1165.939       12.480   709.9
5.3250        -1153.442    -1165.344       11.901   677.0
5.3300        -1153.409    -1165.607       12.198   693.9
5.3350        -1153.422    -1166.067       12.645   719.3
5.3400        -1153.469    -1166.226       12.757   725.7
5.3450        -1153.504    -1165.921       12.417   706.4
5.3500        -1153.503    -1165.749       12.246   696.6
5.3550        -1153.504    -1166.022       12.518   712.1
5.3600        -1153.547    -1166.456       12.910   734.4
5.3650        -1153.598    -1166.182       12.585   715.9
5.3700        -1153.594    -1165.415       11.822   672.5
5.3750        -1153.524    -1164.907       11.383   647.5
5.3800        -1153.445    -1165.116       11.671   663.9
5.3850        -1153.409    -1165.581       12.172   692.4
5.3900        -1153.413    -1165.861       12.447   708.1
5.3950        -1153.428    -1165.851       12.423   706.7
5.4000        -1153.443    -1165.844       12.401   705.4
5.4050        -1153.449    -1165.739       12.290   699.1
5.4100        -1153.445    -1165.637       12.192   693.5
5.4150        -1153.429    -1165.566       12.137   690.4
5.4200        -1153.427    -1165.877       12.450   708.2
5.4250        -1153.454    -1166.135       12.682   721.4
5.4300        -1153.492    -1166.131       12.639   719.0
5.4350        -1153.508    -1165.733       12.224   695.4
5.4400        -1153.485    -1165.397       11.912   677.6
5.4450        -1153.437    -1165.194       11.757   668.8
5.4500        -1153.386    -1165.151       11.765   669.3
5.4550        -1153.342    -1165.245       11.903   677.1
5.4600        -1153.320    -1165.586       12.266   697.7
5.4650        -1153.346    -1166.226       12.879   732.6
5.4700        -1153.435    -1166.808       13.373   760.7
5.4750        -1153.534    -1166.468       12.934   735.7
5.4800        -1153.561    -1165.675       12.114   689.1
5.4850        -1153.514    -1165.234       11.720   666.7
5.4900        -1153.455    -1165.287       11.832   673.1
5.4950        -1153.419    -1165.448       12.030   684.3
5.5000        -1153.408    -1165.794       12.386   704.6
5.5050        -1153.446    -1166.426       12.981   738.4
5.5100        -1153.535    -1166.790       13.256   754.1
5.5150        -1153.632    -1166.842       13.210   751.4
5.5200        -1153.711    -1166.696       12.986   738.7
5.5250        -1153.765    -1166.560       12.795   727.8
5.5300        -1153.802    -1166.406       12.604   717.0
5.5350        -1153.824    -1166.390       12.566   714.8
5.5400        -1153.850    -1166.417       12.566   714.8
5.5450        -1153.857    -1166.034       12.177   692.7
5.5500        -1153.816    -1165.398       11.582   658.9
5.5550        -1153.719    -1164.997       11.278   641.6
5.5600        -1153.626    -1165.279       11.653   662.9
5.5650        -1153.583    -1165.793       12.211   694.6
5.5700        -1153.579    -1165.856       12.277   698.4
