Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2250        -1146.268    -1164.610       18.342  1035.8
2.2300        -1146.320    -1164.459       18.140  1024.3
2.2350        -1146.356    -1164.410       18.053  1019.5
2.2400        -1146.382    -1164.250       17.867  1009.0
2.2450        -1146.381    -1163.850       17.469   986.5
2.2500        -1146.340    -1163.600       17.259   974.6
2.2550        -1146.306    -1163.876       17.570   992.1
2.2600        -1146.310    -1164.284       17.974  1015.0
2.2650        -1146.343    -1164.344       18.001  1016.5
2.2700        -1146.356    -1164.006       17.650   996.7
2.2750        -1146.322    -1163.376       17.054   963.0
2.2800        -1146.231    -1162.852       16.622   938.6
2.2850        -1146.101    -1162.358       16.257   918.0
2.2900        -1145.949    -1162.224       16.274   919.0
2.2950        -1145.812    -1162.309       16.497   931.6
2.3000        -1145.701    -1162.620       16.920   955.4
2.3050        -1145.655    -1163.392       17.737  1001.6
2.3100        -1145.696    -1164.324       18.628  1051.9
2.3150        -1145.810    -1164.904       19.093  1078.2
2.3200        -1145.952    -1165.084       19.133  1080.4
2.3250        -1146.077    -1164.854       18.778  1060.4
2.3300        -1146.183    -1165.061       18.878  1066.0
2.3350        -1146.297    -1165.031       18.734  1057.9
2.3400        -1146.382    -1164.638       18.256  1030.9
2.3450        -1146.396    -1163.636       17.240   973.5
2.3500        -1146.313    -1162.818       16.504   932.0
2.3550        -1146.183    -1162.432       16.249   917.6
2.3600        -1146.053    -1162.701       16.648   940.1
2.3650        -1145.969    -1162.977       17.008   960.5
2.3700        -1145.910    -1163.027       17.117   966.6
2.3750        -1145.860    -1163.160       17.300   976.9
2.3800        -1145.852    -1163.788       17.936  1012.8
2.3850        -1145.899    -1164.207       18.308  1033.8
2.3900        -1145.971    -1164.343       18.371  1037.4
2.3950        -1146.013    -1163.703       17.691   999.0
2.4000        -1145.986    -1163.159       17.172   969.7
2.4050        -1145.933    -1163.178       17.245   973.8
2.4100        -1145.911    -1163.624       17.713  1000.3
2.4150        -1145.920    -1163.737       17.817  1006.1
2.4200        -1145.918    -1163.491       17.573   992.3
2.4250        -1145.894    -1163.414       17.520   989.3
2.4300        -1145.895    -1163.937       18.043  1018.9
2.4350        -1145.940    -1164.273       18.333  1035.3
2.4400        -1146.000    -1164.339       18.338  1035.5
2.4450        -1146.062    -1164.498       18.436  1041.1
2.4500        -1146.151    -1165.017       18.866  1065.3
2.4550        -1146.272    -1165.199       18.926  1068.8
2.4600        -1146.371    -1164.755       18.384  1038.1
2.4650        -1146.405    -1164.193       17.789  1004.5
2.4700        -1146.406    -1164.128       17.722  1000.8
2.4750        -1146.407    -1164.148       17.741  1001.9
2.4800        -1146.405    -1163.970       17.565   991.9
2.4850        -1146.374    -1163.684       17.310   977.5
2.4900        -1146.339    -1163.743       17.403   982.8
2.4950        -1146.301    -1163.519       17.218   972.3
2.5000        -1146.247    -1163.399       17.152   968.5
2.5050        -1146.182    -1163.098       16.916   955.2
2.5100        -1146.098    -1162.892       16.794   948.4
2.5150        -1146.010    -1162.883       16.873   952.8
2.5200        -1145.941    -1163.119       17.178   970.1
2.5250        -1145.897    -1163.268       17.371   980.9
2.5300        -1145.873    -1163.464       17.591   993.4
2.5350        -1145.859    -1163.329       17.470   986.5
2.5400        -1145.825    -1163.058       17.233   973.1
2.5450        -1145.774    -1162.890       17.116   966.5
2.5500        -1145.729    -1163.196       17.467   986.3
2.5550        -1145.726    -1163.538       17.813  1005.9
2.5600        -1145.752    -1163.919       18.167  1025.9
2.5650        -1145.819    -1164.469       18.650  1053.2
2.5700        -1145.935    -1165.061       19.126  1080.0
2.5750        -1146.087    -1165.316       19.228  1085.8
2.5800        -1146.233    -1165.277       19.043  1075.4
2.5850        -1146.358    -1165.122       18.764  1059.6
2.5900        -1146.448    -1164.810       18.362  1036.9
2.5950        -1146.483    -1164.137       17.653   996.9
2.6000        -1146.459    -1163.803       17.344   979.4
2.6050        -1146.433    -1163.948       17.516   989.1
2.6100        -1146.418    -1163.950       17.532   990.0
2.6150        -1146.390    -1163.672       17.282   975.9
2.6200        -1146.345    -1163.552       17.207   971.7
2.6250        -1146.308    -1163.697       17.389   982.0
2.6300        -1146.285    -1163.670       17.385   981.7
2.6350        -1146.218    -1162.884       16.666   941.1
2.6400        -1146.136    -1163.052       16.916   955.3
2.6450        -1146.056    -1163.446       17.389   982.0
2.6500        -1146.032    -1163.583       17.551   991.1
2.6550        -1146.007    -1163.020       17.013   960.7
2.6600        -1145.884    -1162.023       16.139   911.4
2.6650        -1145.740    -1162.272       16.532   933.5
2.6700        -1145.629    -1162.612       16.983   959.0
2.6750        -1145.580    -1162.635       17.055   963.1
2.6800        -1145.488    -1161.591       16.104   909.4
2.6850        -1145.312    -1161.073       15.761   890.0
2.6900        -1145.198    -1162.596       17.398   982.5
2.6950        -1145.303    -1165.470       20.167  1138.8
2.7000        -1145.614    -1166.848       21.234  1199.1
2.7050        -1145.961    -1166.900       20.939  1182.4
2.7100        -1146.202    -1165.566       19.364  1093.5
2.7150        -1146.306    -1164.730       18.424  1040.4
2.7200        -1146.354    -1164.583       18.229  1029.4
2.7250        -1146.403    -1164.972       18.570  1048.6
2.7300        -1146.493    -1164.957       18.464  1042.7
2.7350        -1146.501    -1163.899       17.398   982.4
2.7400        -1146.461    -1163.642       17.181   970.2
2.7450        -1146.423    -1164.203       17.780  1004.0
2.7500        -1146.489    -1165.281       18.792  1061.2
2.7550        -1146.574    -1164.679       18.105  1022.4
2.7600        -1146.560    -1163.645       17.085   964.8
2.7650        -1146.487    -1163.613       17.126   967.1
2.7700        -1146.446    -1164.030       17.584   993.0
2.7750        -1146.423    -1163.652       17.229   972.9
2.7800        -1146.366    -1163.665       17.298   976.8
2.7850        -1146.339    -1163.842       17.503   988.4
2.7900        -1146.335    -1163.756       17.422   983.8
2.7950        -1146.330    -1164.291       17.961  1014.3
2.8000        -1146.312    -1163.666       17.354   980.0
2.8050        -1146.205    -1162.389       16.184   913.9
2.8100        -1146.053    -1161.866       15.813   892.9
2.8150        -1145.899    -1161.952       16.053   906.5
2.8200        -1145.778    -1162.995       17.217   972.3
2.8250        -1145.754    -1163.694       17.940  1013.1
2.8300        -1145.764    -1163.845       18.082  1021.1
2.8350        -1145.807    -1163.937       18.130  1023.8
2.8400        -1145.803    -1163.665       17.861  1008.6
2.8450        -1145.854    -1164.459       18.605  1050.6
2.8500        -1145.920    -1164.553       18.633  1052.2
2.8550        -1146.027    -1164.689       18.662  1053.8
2.8600        -1146.069    -1163.665       17.596   993.7
2.8650        -1146.049    -1163.437       17.389   981.9
2.8700        -1145.996    -1163.202       17.206   971.6
2.8750        -1145.940    -1163.523       17.583   992.9
2.8800        -1145.949    -1163.990       18.041  1018.7
2.8850        -1145.938    -1163.417       17.479   987.1
2.8900        -1145.906    -1163.142       17.236   973.3
2.8950        -1145.853    -1162.967       17.113   966.4
2.9000        -1145.825    -1163.347       17.522   989.5
2.9050        -1145.834    -1163.434       17.600   993.9
2.9100        -1145.832    -1163.289       17.457   985.8
2.9150        -1145.806    -1163.144       17.338   979.1
2.9200        -1145.808    -1164.008       18.200  1027.7
2.9250        -1145.881    -1164.664       18.783  1060.7
2.9300        -1145.976    -1164.430       18.455  1042.1
2.9350        -1146.029    -1164.079       18.049  1019.2
2.9400        -1146.047    -1163.631       17.584   993.0
2.9450        -1145.991    -1162.620       16.629   939.0
2.9500        -1145.872    -1162.379       16.507   932.1
2.9550        -1145.798    -1163.327       17.529   989.9
2.9600        -1145.830    -1164.362       18.532  1046.5
2.9650        -1145.945    -1164.860       18.915  1068.1
2.9700        -1146.045    -1164.523       18.477  1043.4
2.9750        -1146.139    -1164.944       18.804  1061.9
2.9800        -1146.243    -1164.742       18.499  1044.7
2.9850        -1146.313    -1164.590       18.276  1032.1
2.9900        -1146.357    -1164.363       18.006  1016.8
2.9950        -1146.388    -1164.363       17.975  1015.0
3.0000        -1146.396    -1163.839       17.443   985.0
3.0050        -1146.350    -1163.421       17.071   964.0
3.0100        -1146.282    -1163.294       17.013   960.7
3.0150        -1146.230    -1163.600       17.369   980.8
3.0200        -1146.210    -1163.854       17.644   996.4
3.0250        -1146.215    -1164.192       17.977  1015.1
3.0300        -1146.239    -1164.049       17.810  1005.7
3.0350        -1146.219    -1163.471       17.252   974.2
3.0400        -1146.149    -1163.130       16.981   958.9
3.0450        -1146.063    -1163.029       16.966   958.1
3.0500        -1146.004    -1163.284       17.280   975.8
3.0550        -1145.951    -1163.187       17.236   973.3
3.0600        -1145.909    -1163.208       17.298   976.8
3.0650        -1145.885    -1163.598       17.712  1000.2
3.0700        -1145.934    -1164.624       18.689  1055.4
3.0750        -1146.036    -1164.795       18.759  1059.3
3.0800        -1146.114    -1164.513       18.399  1039.0
3.0850        -1146.186    -1164.750       18.564  1048.3
3.0900        -1146.280    -1164.953       18.673  1054.5
3.0950        -1146.386    -1164.990       18.604  1050.6
3.1000        -1146.456    -1164.488       18.033  1018.3
3.1050        -1146.463    -1163.939       17.476   986.9
3.1100        -1146.419    -1163.452       17.033   961.9
3.1150        -1146.338    -1163.253       16.916   955.2
3.1200        -1146.261    -1163.495       17.234   973.2
3.1250        -1146.222    -1163.803       17.581   992.8
3.1300        -1146.204    -1163.860       17.656   997.0
3.1350        -1146.192    -1163.792       17.600   993.9
3.1400        -1146.155    -1163.302       17.147   968.3
3.1450        -1146.092    -1163.296       17.203   971.5
3.1500        -1146.049    -1163.517       17.468   986.4
3.1550        -1146.025    -1163.681       17.656   997.0
3.1600        -1146.038    -1164.093       18.055  1019.6
3.1650        -1146.085    -1164.353       18.269  1031.6
3.1700        -1146.136    -1164.119       17.983  1015.5
3.1750        -1146.132    -1163.529       17.396   982.4
3.1800        -1146.118    -1164.069       17.952  1013.7
3.1850        -1146.182    -1164.926       18.744  1058.5
3.1900        -1146.289    -1164.959       18.670  1054.3
3.1950        -1146.340    -1164.097       17.757  1002.7
3.2000        -1146.332    -1163.821       17.489   987.6
3.2050        -1146.303    -1163.537       17.234   973.2
3.2100        -1146.239    -1162.901       16.662   940.9
3.2150        -1146.091    -1161.945       15.855   895.3
3.2200        -1145.911    -1162.237       16.326   921.9
3.2250        -1145.830    -1163.455       17.624   995.2
3.2300        -1145.867    -1164.501       18.634  1052.3
3.2350        -1145.964    -1164.594       18.630  1052.0
3.2400        -1146.029    -1164.121       18.092  1021.7
3.2450        -1146.038    -1163.595       17.556   991.4
3.2500        -1146.008    -1163.393       17.385   981.7
3.2550        -1145.982    -1163.612       17.630   995.6
3.2600        -1145.989    -1164.078       18.089  1021.5
3.2650        -1146.046    -1164.283       18.237  1029.8
3.2700        -1146.074    -1163.806       17.733  1001.4
3.2750        -1146.044    -1163.047       17.002   960.1
3.2800        -1145.964    -1162.844       16.880   953.2
3.2850        -1145.894    -1162.880       16.987   959.2
3.2900        -1145.815    -1162.785       16.970   958.3
3.2950        -1145.758    -1163.030       17.271   975.3
3.3000        -1145.739    -1163.608       17.869  1009.0
3.3050        -1145.788    -1164.217       18.429  1040.7
3.3100        -1145.871    -1164.452       18.582  1049.3
3.3150        -1145.969    -1164.663       18.694  1055.6
3.3200        -1146.070    -1164.643       18.573  1048.8
3.3250        -1146.127    -1163.849       17.722  1000.8
3.3300        -1146.105    -1163.568       17.463   986.1
3.3350        -1146.099    -1163.939       17.839  1007.4
3.3400        -1146.124    -1164.229       18.105  1022.4
3.3450        -1146.149    -1163.830       17.681   998.4
3.3500        -1146.134    -1163.758       17.623   995.2
3.3550        -1146.133    -1164.114       17.981  1015.4
3.3600        -1146.146    -1163.806       17.660   997.3
3.3650        -1146.121    -1163.343       17.222   972.5
3.3700        -1146.069    -1163.403       17.334   978.9
3.3750        -1146.046    -1163.640       17.595   993.6
3.3800        -1146.028    -1163.517       17.490   987.6
3.3850        -1146.009    -1163.568       17.559   991.6
3.3900        -1146.021    -1164.110       18.090  1021.5
3.3950        -1146.089    -1164.644       18.555  1047.8
3.4000        -1146.170    -1164.328       18.158  1025.4
3.4050        -1146.178    -1163.352       17.173   969.8
3.4100        -1146.105    -1162.943       16.838   950.8
3.4150        -1146.050    -1163.548       17.499   988.1
3.4200        -1146.051    -1163.669       17.619   994.9
3.4250        -1146.006    -1162.647       16.642   939.7
3.4300        -1145.839    -1161.447       15.607   881.3
3.4350        -1145.659    -1162.271       16.612   938.1
3.4400        -1145.644    -1164.169       18.524  1046.1
3.4450        -1145.768    -1164.888       19.120  1079.7
3.4500        -1145.872    -1164.357       18.485  1043.8
3.4550        -1145.939    -1164.362       18.423  1040.4
3.4600        -1146.023    -1164.964       18.942  1069.6
3.4650        -1146.167    -1165.390       19.223  1085.5
3.4700        -1146.281    -1164.687       18.405  1039.3
3.4750        -1146.317    -1164.001       17.683   998.6
3.4800        -1146.303    -1164.007       17.703   999.7
3.4850        -1146.331    -1164.541       18.210  1028.3
3.4900        -1146.368    -1164.414       18.045  1019.0
3.4950        -1146.378    -1163.944       17.566   992.0
3.5000        -1146.335    -1163.525       17.190   970.7
3.5050        -1146.272    -1163.252       16.980   958.9
3.5100        -1146.170    -1162.651       16.481   930.7
3.5150        -1146.022    -1162.028       16.006   903.9
3.5200        -1145.837    -1161.811       15.974   902.1
3.5250        -1145.677    -1161.976       16.299   920.4
3.5300        -1145.546    -1162.168       16.621   938.6
3.5350        -1145.459    -1162.446       16.987   959.2
3.5400        -1145.407    -1162.824       17.418   983.6
3.5450        -1145.414    -1163.513       18.099  1022.0
3.5500        -1145.494    -1164.288       18.794  1061.3
3.5550        -1145.626    -1164.668       19.042  1075.3
3.5600        -1145.756    -1164.515       18.758  1059.3
3.5650        -1145.849    -1164.239       18.390  1038.5
3.5700        -1145.909    -1164.049       18.140  1024.4
3.5750        -1145.937    -1163.730       17.793  1004.8
3.5800        -1145.919    -1163.212       17.293   976.5
3.5850        -1145.857    -1162.890       17.032   961.8
3.5900        -1145.801    -1163.008       17.207   971.7
3.5950        -1145.746    -1162.781       17.035   962.0
3.6000        -1145.668    -1162.378       16.710   943.6
3.6050        -1145.580    -1162.758       17.178   970.0
3.6100        -1145.607    -1164.549       18.943  1069.7
3.6150        -1145.794    -1165.781       19.987  1128.7
3.6200        -1146.003    -1165.180       19.177  1082.9
3.6250        -1146.080    -1163.915       17.834  1007.1
3.6300        -1146.077    -1163.743       17.667   997.6
3.6350        -1146.084    -1164.186       18.102  1022.2
3.6400        -1146.136    -1164.477       18.341  1035.7
3.6450        -1146.179    -1164.199       18.021  1017.6
3.6500        -1146.188    -1163.933       17.745  1002.0
3.6550        -1146.194    -1164.188       17.993  1016.1
3.6600        -1146.227    -1164.338       18.112  1022.8
3.6650        -1146.259    -1164.245       17.986  1015.7
3.6700        -1146.268    -1163.981       17.713  1000.3
3.6750        -1146.265    -1164.006       17.741  1001.9
3.6800        -1146.273    -1164.125       17.852  1008.1
3.6850        -1146.293    -1164.456       18.162  1025.6
3.6900        -1146.345    -1164.682       18.337  1035.5
3.6950        -1146.403    -1164.825       18.421  1040.3
3.7000        -1146.485    -1165.005       18.520  1045.8
3.7050        -1146.535    -1164.295       17.760  1002.9
3.7100        -1146.503    -1163.439       16.935   956.3
3.7150        -1146.399    -1162.921       16.522   933.0
3.7200        -1146.291    -1163.107       16.816   949.6
3.7250        -1146.211    -1163.219       17.008   960.4
3.7300        -1146.141    -1163.142       17.001   960.0
3.7350        -1146.059    -1162.804       16.745   945.6
3.7400        -1145.966    -1162.903       16.937   956.4
3.7450        -1145.913    -1163.461       17.548   990.9
3.7500        -1145.931    -1164.190       18.259  1031.1
3.7550        -1146.008    -1164.615       18.607  1050.7
3.7600        -1146.090    -1164.408       18.318  1034.4
3.7650        -1146.137    -1164.084       17.948  1013.5
3.7700        -1146.148    -1163.718       17.570   992.2
3.7750        -1146.124    -1163.376       17.252   974.2
3.7800        -1146.083    -1163.354       17.271   975.3
3.7850        -1146.052    -1163.514       17.462   986.0
3.7900        -1146.036    -1163.581       17.545   990.7
3.7950        -1146.026    -1163.629       17.603   994.1
3.8000        -1146.016    -1163.588       17.572   992.3
3.8050        -1145.998    -1163.312       17.314   977.7
3.8100        -1145.948    -1163.012       17.064   963.6
3.8150        -1145.893    -1163.204       17.311   977.5
3.8200        -1145.870    -1163.545       17.674   998.1
3.8250        -1145.873    -1163.648       17.775  1003.7
3.8300        -1145.875    -1163.560       17.685   998.7
3.8350        -1145.863    -1163.523       17.660   997.3
3.8400        -1145.893    -1164.391       18.497  1044.5
3.8450        -1145.990    -1164.604       18.615  1051.2
3.8500        -1146.061    -1164.204       18.143  1024.5
3.8550        -1146.097    -1164.284       18.186  1027.0
3.8600        -1146.172    -1164.940       18.768  1059.8
3.8650        -1146.296    -1165.216       18.920  1068.4
3.8700        -1146.379    -1164.266       17.887  1010.1
3.8750        -1146.327    -1162.800       16.474   930.3
3.8800        -1146.193    -1162.610       16.417   927.1
3.8850        -1146.114    -1163.658       17.545   990.7
3.8900        -1146.159    -1164.854       18.695  1055.7
3.8950        -1146.283    -1165.247       18.965  1070.9
3.9000        -1146.394    -1164.851       18.457  1042.3
3.9050        -1146.442    -1164.315       17.874  1009.3
3.9100        -1146.452    -1164.188       17.735  1001.5
3.9150        -1146.446    -1163.992       17.546   990.8
3.9200        -1146.417    -1163.707       17.290   976.4
3.9250        -1146.361    -1163.465       17.104   965.9
3.9300        -1146.303    -1163.481       17.177   970.0
3.9350        -1146.250    -1163.522       17.272   975.3
3.9400        -1146.212    -1163.603       17.391   982.1
3.9450        -1146.175    -1163.508       17.333   978.8
3.9500        -1146.120    -1163.042       16.923   955.6
3.9550        -1146.016    -1162.653       16.637   939.5
3.9600        -1145.934    -1163.396       17.463   986.1
3.9650        -1145.962    -1164.527       18.564  1048.3
3.9700        -1146.062    -1164.789       18.727  1057.5
3.9750        -1146.144    -1164.370       18.227  1029.3
3.9800        -1146.173    -1163.895       17.722  1000.7
3.9850        -1146.159    -1163.451       17.292   976.5
3.9900        -1146.078    -1162.359       16.281   919.4
3.9950        -1145.896    -1161.510       15.614   881.7
4.0000        -1145.713    -1162.216       16.503   931.9
4.0050        -1145.672    -1163.933       18.262  1031.2
4.0100        -1145.771    -1164.778       19.007  1073.3
4.0150        -1145.882    -1164.443       18.561  1048.2
4.0200        -1145.946    -1164.268       18.323  1034.7
4.0250        -1146.034    -1165.064       19.030  1074.6
4.0300        -1146.193    -1165.499       19.307  1090.2
4.0350        -1146.314    -1164.510       18.196  1027.5
4.0400        -1146.298    -1163.028       16.730   944.7
4.0450        -1146.165    -1162.226       16.062   907.0
4.0500        -1146.006    -1162.298       16.292   920.0
4.0550        -1145.881    -1162.620       16.739   945.2
4.0600        -1145.808    -1163.310       17.502   988.4
4.0650        -1145.847    -1164.688       18.841  1063.9
4.0700        -1145.992    -1165.274       19.282  1088.8
4.0750        -1146.115    -1164.325       18.210  1028.3
4.0800        -1146.091    -1162.804       16.713   943.8
4.0850        -1145.971    -1162.686       16.716   943.9
4.0900        -1145.927    -1164.023       18.095  1021.8
4.0950        -1146.005    -1164.737       18.732  1057.8
4.1000        -1146.067    -1163.815       17.748  1002.2
4.1050        -1146.018    -1162.893       16.875   952.9
4.1100        -1145.935    -1162.985       17.050   962.8
4.1150        -1145.882    -1163.151       17.269   975.2
4.1200        -1145.821    -1162.673       16.852   951.6
4.1250        -1145.719    -1162.390       16.671   941.4
4.1300        -1145.644    -1163.033       17.389   981.9
4.1350        -1145.648    -1163.633       17.984  1015.6
4.1400        -1145.683    -1163.756       18.073  1020.6
4.1450        -1145.734    -1164.171       18.437  1041.1
4.1500        -1145.845    -1165.067       19.222  1085.5
4.1550        -1146.020    -1165.513       19.493  1100.8
4.1600        -1146.173    -1164.983       18.810  1062.2
4.1650        -1146.241    -1164.108       17.867  1009.0
4.1700        -1146.236    -1163.724       17.488   987.5
4.1750        -1146.218    -1163.757       17.538   990.4
4.1800        -1146.205    -1163.668       17.463   986.1
4.1850        -1146.170    -1163.355       17.184   970.4
4.1900        -1146.130    -1163.628       17.498   988.1
4.1950        -1146.138    -1164.211       18.073  1020.6
4.2000        -1146.194    -1164.586       18.392  1038.6
4.2050        -1146.261    -1164.560       18.299  1033.3
4.2100        -1146.315    -1164.541       18.225  1029.2
4.2150        -1146.373    -1164.730       18.357  1036.6
4.2200        -1146.446    -1164.921       18.476  1043.3
4.2250        -1146.517    -1164.800       18.283  1032.4
4.2300        -1146.565    -1164.598       18.033  1018.3
4.2350        -1146.569    -1163.848       17.279   975.7
4.2400        -1146.474    -1162.692       16.218   915.8
4.2450        -1146.292    -1161.942       15.650   883.7
4.2500        -1146.111    -1162.382       16.271   918.8
4.2550        -1145.972    -1162.268       16.297   920.3
4.2600        -1145.833    -1162.139       16.306   920.8
4.2650        -1145.691    -1162.011       16.319   921.6
4.2700        -1145.598    -1162.924       17.326   978.4
4.2750        -1145.613    -1163.700       18.087  1021.4
4.2800        -1145.670    -1164.114       18.444  1041.5
4.2850        -1145.723    -1163.840       18.117  1023.1
4.2900        -1145.757    -1163.877       18.120  1023.2
4.2950        -1145.824    -1164.223       18.399  1039.0
4.3000        -1145.896    -1163.985       18.089  1021.5
4.3050        -1145.916    -1163.510       17.594   993.5
4.3100        -1145.902    -1163.375       17.473   986.7
4.3150        -1145.887    -1163.572       17.685   998.7
4.3200        -1145.879    -1163.217       17.338   979.1
4.3250        -1145.822    -1162.574       16.752   946.0
4.3300        -1145.723    -1162.287       16.564   935.4
4.3350        -1145.609    -1162.565       16.956   957.5
4.3400        -1145.596    -1163.883       18.287  1032.6
4.3450        -1145.705    -1165.242       19.537  1103.2
4.3500        -1145.927    -1166.032       20.105  1135.3
4.3550        -1146.132    -1165.473       19.341  1092.2
4.3600        -1146.250    -1164.714       18.464  1042.6
4.3650        -1146.297    -1164.459       18.162  1025.6
4.3700        -1146.335    -1164.315       17.980  1015.3
4.3750        -1146.327    -1163.755       17.428   984.2
4.3800        -1146.285    -1163.620       17.335   978.9
4.3850        -1146.254    -1164.005       17.751  1002.4
4.3900        -1146.262    -1164.008       17.746  1002.1
4.3950        -1146.229    -1163.365       17.135   967.6
4.4000        -1146.157    -1163.203       17.046   962.6
4.4050        -1146.110    -1163.838       17.728  1001.1
4.4100        -1146.148    -1164.527       18.379  1037.9
4.4150        -1146.209    -1164.461       18.252  1030.7
4.4200        -1146.260    -1164.427       18.168  1025.9
4.4250        -1146.288    -1164.093       17.805  1005.4
4.4300        -1146.289    -1163.671       17.382   981.6
4.4350        -1146.231    -1163.230       16.999   959.9
4.4400        -1146.190    -1163.617       17.427   984.1
4.4450        -1146.159    -1163.255       17.096   965.4
4.4500        -1146.088    -1162.815       16.728   944.6
4.4550        -1145.988    -1162.702       16.714   943.9
4.4600        -1145.917    -1163.200       17.283   976.0
4.4650        -1145.890    -1163.566       17.676   998.2
4.4700        -1145.894    -1163.691       17.797  1005.0
4.4750        -1145.919    -1164.118       18.199  1027.7
4.4800        -1145.984    -1164.420       18.436  1041.1
4.4850        -1146.057    -1164.677       18.620  1051.5
4.4900        -1146.136    -1164.693       18.557  1047.9
4.4950        -1146.205    -1164.744       18.538  1046.9
4.5000        -1146.283    -1164.778       18.495  1044.4
4.5050        -1146.335    -1164.465       18.129  1023.8
4.5100        -1146.363    -1164.328       17.965  1014.5
4.5150        -1146.382    -1164.438       18.056  1019.6
4.5200        -1146.430    -1164.690       18.260  1031.1
4.5250        -1146.441    -1163.785       17.344   979.4
4.5300        -1146.346    -1162.545       16.199   914.8
4.5350        -1146.148    -1161.788       15.640   883.2
4.5400        -1145.976    -1162.450       16.474   930.3
4.5450        -1145.891    -1163.156       17.265   975.0
4.5500        -1145.897    -1164.039       18.142  1024.5
4.5550        -1145.970    -1164.678       18.709  1056.5
4.5600        -1146.100    -1165.410       19.310  1090.4
4.5650        -1146.244    -1165.155       18.910  1067.9
4.5700        -1146.308    -1164.353       18.045  1019.0
4.5750        -1146.335    -1164.448       18.113  1022.8
4.5800        -1146.392    -1165.054       18.662  1053.9
4.5850        -1146.501    -1165.085       18.583  1049.4
4.5900        -1146.541    -1164.032       17.491   987.7
4.5950        -1146.501    -1163.516       17.015   960.8
4.6000        -1146.432    -1163.253       16.820   949.8
4.6050        -1146.330    -1162.794       16.463   929.7
4.6100        -1146.178    -1162.124       15.946   900.5
4.6150        -1146.019    -1162.647       16.628   939.0
4.6200        -1145.979    -1164.003       18.024  1017.8
4.6250        -1146.053    -1164.686       18.633  1052.2
4.6300        -1146.111    -1163.853       17.742  1001.9
4.6350        -1146.091    -1163.558       17.468   986.4
4.6400        -1146.087    -1164.096       18.009  1017.0
4.6450        -1146.158    -1164.992       18.834  1063.6
4.6500        -1146.265    -1164.735       18.470  1043.0
4.6550        -1146.306    -1163.952       17.647   996.5
4.6600        -1146.289    -1163.804       17.515   989.1
4.6650        -1146.276    -1163.854       17.579   992.7
4.6700        -1146.237    -1163.379       17.142   968.0
4.6750        -1146.172    -1163.139       16.968   958.2
4.6800        -1146.093    -1163.226       17.133   967.5
4.6850        -1146.057    -1163.387       17.330   978.6
4.6900        -1145.978    -1162.563       16.586   936.6
4.6950        -1145.863    -1162.493       16.630   939.1
4.7000        -1145.761    -1162.837       17.076   964.3
4.7050        -1145.730    -1163.509       17.779  1004.0
4.7100        -1145.747    -1163.942       18.195  1027.5
4.7150        -1145.794    -1164.026       18.232  1029.6
4.7200        -1145.833    -1164.042       18.208  1028.2
4.7250        -1145.884    -1164.342       18.458  1042.3
4.7300        -1145.983    -1165.279       19.296  1089.6
4.7350        -1146.190    -1166.438       20.248  1143.4
4.7400        -1146.443    -1166.548       20.105  1135.3
4.7450        -1146.617    -1165.088       18.470  1043.0
4.7500        -1146.582    -1163.018       16.436   928.1
4.7550        -1146.426    -1162.767       16.341   922.8
4.7600        -1146.358    -1164.497       18.138  1024.3
4.7650        -1146.459    -1165.526       19.067  1076.7
4.7700        -1146.557    -1164.873       18.316  1034.3
4.7750        -1146.578    -1164.192       17.613   994.6
4.7800        -1146.538    -1163.632       17.094   965.3
4.7850        -1146.465    -1163.213       16.748   945.8
4.7900        -1146.358    -1162.946       16.588   936.7
4.7950        -1146.273    -1163.365       17.092   965.2
4.8000        -1146.236    -1163.638       17.402   982.7
4.8050        -1146.207    -1163.512       17.305   977.2
4.8100        -1146.137    -1162.887       16.750   945.9
4.8150        -1146.036    -1162.714       16.678   941.8
4.8200        -1145.933    -1162.552       16.618   938.4
4.8250        -1145.824    -1162.527       16.703   943.2
4.8300        -1145.749    -1163.009       17.260   974.7
4.8350        -1145.720    -1163.296       17.576   992.5
4.8400        -1145.710    -1163.411       17.702   999.6
4.8450        -1145.733    -1164.143       18.411  1039.7
4.8500        -1145.853    -1165.365       19.512  1101.8
4.8550        -1146.070    -1166.272       20.202  1140.8
4.8600        -1146.312    -1166.191       19.880  1122.6
4.8650        -1146.482    -1165.223       18.741  1058.3
4.8700        -1146.519    -1163.871       17.352   979.8
4.8750        -1146.446    -1163.177       16.732   944.8
4.8800        -1146.354    -1163.239       16.885   953.5
4.8850        -1146.275    -1163.140       16.864   952.3
4.8900        -1146.171    -1162.629       16.457   929.3
4.8950        -1146.045    -1162.639       16.593   937.0
4.9000        -1145.970    -1163.410       17.439   984.8
4.9050        -1145.980    -1164.067       18.087  1021.4
4.9100        -1146.011    -1163.785       17.775  1003.7
4.9150        -1145.993    -1163.258       17.265   974.9
4.9200        -1145.948    -1163.260       17.313   977.7
4.9250        -1145.934    -1163.776       17.842  1007.5
4.9300        -1145.961    -1163.951       17.989  1015.8
4.9350        -1145.971    -1163.465       17.495   987.9
4.9400        -1145.930    -1163.067       17.137   967.7
4.9450        -1145.893    -1163.623       17.730  1001.2
4.9500        -1145.937    -1164.454       18.516  1045.6
4.9550        -1146.026    -1164.498       18.473  1043.2
4.9600        -1146.071    -1163.805       17.733  1001.4
