Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7850        -1160.061    -1169.204        9.143   520.1
2.7900        -1160.115    -1169.648        9.533   542.3
2.7950        -1160.197    -1169.816        9.619   547.2
2.8000        -1160.270    -1169.614        9.344   531.5
2.8050        -1160.309    -1169.296        8.987   511.2
2.8100        -1160.313    -1168.947        8.634   491.1
2.8150        -1160.281    -1168.602        8.321   473.3
2.8200        -1160.232    -1168.559        8.327   473.7
2.8250        -1160.196    -1168.766        8.570   487.5
2.8300        -1160.185    -1168.961        8.776   499.2
2.8350        -1160.183    -1168.882        8.699   494.8
2.8400        -1160.159    -1168.490        8.331   473.9
2.8450        -1160.096    -1168.107        8.012   455.7
2.8500        -1160.016    -1168.047        8.031   456.8
2.8550        -1159.951    -1168.258        8.307   472.5
2.8600        -1159.921    -1168.642        8.721   496.1
2.8650        -1159.931    -1168.982        9.051   514.9
2.8700        -1159.963    -1169.098        9.135   519.7
2.8750        -1159.991    -1168.947        8.956   509.5
2.8800        -1159.994    -1168.642        8.649   492.0
2.8850        -1159.970    -1168.467        8.498   483.4
2.8900        -1159.946    -1168.590        8.645   491.8
2.8950        -1159.942    -1168.839        8.896   506.1
2.9000        -1159.960    -1168.971        9.011   512.6
2.9050        -1159.981    -1168.976        8.995   511.7
2.9100        -1160.005    -1169.133        9.127   519.2
2.9150        -1160.050    -1169.414        9.364   532.7
2.9200        -1160.117    -1169.648        9.531   542.2
2.9250        -1160.190    -1169.660        9.470   538.7
2.9300        -1160.250    -1169.552        9.302   529.1
2.9350        -1160.300    -1169.605        9.304   529.3
2.9400        -1160.359    -1169.786        9.427   536.3
2.9450        -1160.417    -1169.647        9.230   525.1
2.9500        -1160.442    -1169.215        8.773   499.1
2.9550        -1160.424    -1168.872        8.448   480.6
2.9600        -1160.384    -1168.744        8.359   475.5
2.9650        -1160.334    -1168.511        8.177   465.1
2.9700        -1160.262    -1168.242        7.979   453.9
2.9750        -1160.185    -1168.341        8.155   463.9
2.9800        -1160.144    -1168.819        8.675   493.5
2.9850        -1160.149    -1169.107        8.959   509.6
2.9900        -1160.162    -1169.010        8.848   503.3
2.9950        -1160.158    -1168.792        8.635   491.2
3.0000        -1160.131    -1168.574        8.443   480.3
3.0050        -1160.093    -1168.509        8.416   478.7
3.0100        -1160.061    -1168.627        8.567   487.3
3.0150        -1160.046    -1168.742        8.696   494.7
3.0200        -1160.033    -1168.635        8.602   489.3
3.0250        -1160.005    -1168.438        8.433   479.7
3.0300        -1159.965    -1168.330        8.365   475.9
3.0350        -1159.924    -1168.381        8.457   481.1
3.0400        -1159.904    -1168.698        8.794   500.3
3.0450        -1159.921    -1169.079        9.158   520.9
3.0500        -1159.966    -1169.235        9.269   527.3
3.0550        -1160.009    -1169.157        9.148   520.4
3.0600        -1160.036    -1168.971        8.935   508.3
3.0650        -1160.044    -1168.831        8.788   499.9
3.0700        -1160.044    -1168.849        8.805   500.9
3.0750        -1160.050    -1168.978        8.927   507.8
3.0800        -1160.070    -1169.083        9.014   512.7
3.0850        -1160.087    -1168.952        8.865   504.3
3.0900        -1160.081    -1168.645        8.565   487.2
3.0950        -1160.048    -1168.456        8.408   478.3
3.1000        -1160.015    -1168.616        8.601   489.3
3.1050        -1160.014    -1169.058        9.044   514.5
3.1100        -1160.058    -1169.471        9.412   535.4
3.1150        -1160.123    -1169.521        9.398   534.6
3.1200        -1160.168    -1169.163        8.995   511.7
3.1250        -1160.162    -1168.650        8.488   482.8
3.1300        -1160.125    -1168.543        8.418   478.9
3.1350        -1160.103    -1168.886        8.783   499.6
3.1400        -1160.119    -1169.211        9.092   517.2
3.1450        -1160.155    -1169.358        9.203   523.5
3.1500        -1160.197    -1169.364        9.167   521.4
3.1550        -1160.235    -1169.344        9.109   518.2
3.1600        -1160.270    -1169.408        9.138   519.8
3.1650        -1160.302    -1169.345        9.043   514.4
3.1700        -1160.317    -1169.172        8.854   503.7
3.1750        -1160.308    -1168.889        8.581   488.1
3.1800        -1160.272    -1168.698        8.426   479.3
3.1850        -1160.239    -1168.804        8.564   487.2
3.1900        -1160.218    -1168.924        8.705   495.2
3.1950        -1160.208    -1168.928        8.720   496.0
3.2000        -1160.197    -1168.959        8.762   498.4
3.2050        -1160.198    -1169.132        8.933   508.2
3.2100        -1160.217    -1169.307        9.089   517.1
3.2150        -1160.241    -1169.230        8.990   511.4
3.2200        -1160.247    -1168.987        8.741   497.2
3.2250        -1160.224    -1168.678        8.454   480.9
3.2300        -1160.177    -1168.422        8.245   469.0
3.2350        -1160.112    -1168.274        8.162   464.3
3.2400        -1160.054    -1168.447        8.393   477.4
3.2450        -1160.025    -1168.730        8.705   495.2
3.2500        -1160.018    -1168.752        8.734   496.8
3.2550        -1159.991    -1168.283        8.293   471.7
3.2600        -1159.915    -1167.800        7.885   448.6
3.2650        -1159.821    -1167.836        8.015   455.9
3.2700        -1159.768    -1168.441        8.673   493.3
3.2750        -1159.780    -1168.947        9.167   521.5
3.2800        -1159.824    -1169.087        9.263   526.9
3.2850        -1159.862    -1168.947        9.085   516.8
3.2900        -1159.890    -1168.963        9.073   516.1
3.2950        -1159.927    -1169.158        9.232   525.1
3.3000        -1159.984    -1169.407        9.422   536.0
3.3050        -1160.051    -1169.425        9.373   533.2
3.3100        -1160.105    -1169.276        9.172   521.7
3.3150        -1160.141    -1169.209        9.068   515.9
3.3200        -1160.175    -1169.300        9.125   519.1
3.3250        -1160.209    -1169.172        8.962   509.8
3.3300        -1160.214    -1168.783        8.569   487.4
3.3350        -1160.177    -1168.354        8.177   465.1
3.3400        -1160.114    -1168.258        8.144   463.3
3.3450        -1160.058    -1168.374        8.316   473.0
3.3500        -1160.023    -1168.525        8.502   483.6
3.3550        -1159.993    -1168.398        8.405   478.1
3.3600        -1159.958    -1168.479        8.521   484.7
3.3650        -1159.953    -1168.990        9.037   514.1
3.3700        -1160.005    -1169.537        9.532   542.2
3.3750        -1160.075    -1169.389        9.314   529.8
3.3800        -1160.108    -1169.105        8.997   511.8
3.3850        -1160.124    -1169.125        9.001   512.0
3.3900        -1160.150    -1169.369        9.219   524.4
3.3950        -1160.197    -1169.514        9.317   530.0
3.4000        -1160.239    -1169.440        9.201   523.4
3.4050        -1160.278    -1169.513        9.235   525.3
3.4100        -1160.326    -1169.735        9.409   535.2
3.4150        -1160.389    -1169.842        9.453   537.7
3.4200        -1160.442    -1169.673        9.231   525.1
3.4250        -1160.469    -1169.330        8.861   504.1
3.4300        -1160.455    -1169.010        8.554   486.6
3.4350        -1160.427    -1168.986        8.558   486.8
3.4400        -1160.410    -1169.187        8.777   499.3
3.4450        -1160.413    -1169.329        8.915   507.1
3.4500        -1160.426    -1169.362        8.936   508.3
3.4550        -1160.430    -1169.127        8.697   494.7
3.4600        -1160.400    -1168.750        8.350   475.0
3.4650        -1160.344    -1168.495        8.151   463.7
3.4700        -1160.281    -1168.613        8.332   474.0
3.4750        -1160.257    -1169.109        8.852   503.5
3.4800        -1160.275    -1169.375        9.100   517.6
3.4850        -1160.292    -1169.015        8.723   496.2
3.4900        -1160.247    -1168.256        8.009   455.6
3.4950        -1160.149    -1167.863        7.714   438.8
3.5000        -1160.046    -1168.005        7.959   452.8
3.5050        -1159.984    -1168.391        8.407   478.2
3.5100        -1159.950    -1168.487        8.536   485.6
3.5150        -1159.930    -1168.552        8.622   490.5
3.5200        -1159.912    -1168.608        8.696   494.7
3.5250        -1159.905    -1168.685        8.780   499.4
3.5300        -1159.899    -1168.698        8.798   500.5
3.5350        -1159.901    -1168.816        8.914   507.1
3.5400        -1159.924    -1169.195        9.271   527.4
3.5450        -1159.987    -1169.632        9.645   548.7
3.5500        -1160.075    -1169.807        9.732   553.6
3.5550        -1160.154    -1169.547        9.394   534.4
3.5600        -1160.191    -1169.200        9.009   512.5
3.5650        -1160.203    -1169.096        8.893   505.9
3.5700        -1160.209    -1169.154        8.945   508.8
3.5750        -1160.225    -1169.175        8.950   509.1
3.5800        -1160.228    -1168.958        8.730   496.6
3.5850        -1160.201    -1168.512        8.311   472.8
3.5900        -1160.143    -1168.373        8.230   468.2
3.5950        -1160.097    -1168.639        8.542   485.9
3.6000        -1160.094    -1169.115        9.021   513.2
3.6050        -1160.125    -1169.257        9.131   519.4
3.6100        -1160.155    -1169.200        9.045   514.5
3.6150        -1160.172    -1169.094        8.922   507.5
3.6200        -1160.187    -1169.101        8.915   507.1
3.6250        -1160.197    -1168.969        8.772   499.0
3.6300        -1160.193    -1168.920        8.727   496.4
3.6350        -1160.193    -1169.047        8.854   503.7
3.6400        -1160.214    -1169.331        9.117   518.6
3.6450        -1160.248    -1169.307        9.059   515.3
3.6500        -1160.263    -1168.980        8.717   495.9
3.6550        -1160.238    -1168.566        8.329   473.8
3.6600        -1160.191    -1168.569        8.377   476.6
3.6650        -1160.152    -1168.518        8.366   475.9
3.6700        -1160.107    -1168.403        8.296   471.9
3.6750        -1160.053    -1168.299        8.247   469.1
3.6800        -1160.012    -1168.665        8.653   492.2
3.6850        -1160.020    -1169.119        9.099   517.6
3.6900        -1160.064    -1169.375        9.311   529.7
3.6950        -1160.106    -1169.254        9.148   520.4
3.7000        -1160.140    -1169.245        9.105   517.9
3.7050        -1160.180    -1169.383        9.203   523.5
3.7100        -1160.230    -1169.482        9.252   526.3
3.7150        -1160.261    -1169.077        8.816   501.5
3.7200        -1160.251    -1168.746        8.495   483.2
3.7250        -1160.214    -1168.624        8.410   478.4
3.7300        -1160.181    -1168.702        8.521   484.7
3.7350        -1160.149    -1168.682        8.533   485.4
3.7400        -1160.123    -1168.715        8.592   488.8
3.7450        -1160.100    -1168.761        8.660   492.6
3.7500        -1160.081    -1168.605        8.524   484.9
3.7550        -1160.035    -1168.218        8.183   465.5
3.7600        -1159.954    -1167.812        7.857   447.0
3.7650        -1159.859    -1167.813        7.954   452.5
3.7700        -1159.793    -1168.169        8.377   476.5
3.7750        -1159.774    -1168.707        8.933   508.1
3.7800        -1159.805    -1169.101        9.296   528.8
3.7850        -1159.872    -1169.524        9.652   549.1
3.7900        -1159.961    -1169.679        9.718   552.8
3.7950        -1160.046    -1169.571        9.526   541.9
3.8000        -1160.101    -1169.206        9.104   517.9
3.8050        -1160.125    -1169.111        8.986   511.1
3.8100        -1160.137    -1168.931        8.794   500.2
3.8150        -1160.134    -1168.832        8.698   494.8
3.8200        -1160.114    -1168.577        8.462   481.4
3.8250        -1160.078    -1168.462        8.384   476.9
3.8300        -1160.039    -1168.466        8.426   479.3
3.8350        -1160.011    -1168.555        8.544   486.0
3.8400        -1159.995    -1168.665        8.670   493.2
3.8450        -1159.998    -1168.949        8.951   509.2
3.8500        -1160.036    -1169.346        9.311   529.6
3.8550        -1160.104    -1169.650        9.546   543.0
3.8600        -1160.185    -1169.697        9.512   541.1
3.8650        -1160.255    -1169.637        9.381   533.7
3.8700        -1160.317    -1169.666        9.349   531.8
3.8750        -1160.374    -1169.621        9.248   526.0
3.8800        -1160.410    -1169.320        8.910   506.8
3.8850        -1160.406    -1168.893        8.487   482.8
3.8900        -1160.364    -1168.541        8.177   465.1
3.8950        -1160.303    -1168.446        8.143   463.2
3.9000        -1160.247    -1168.513        8.266   470.2
3.9050        -1160.208    -1168.672        8.464   481.5
3.9100        -1160.186    -1168.753        8.567   487.3
3.9150        -1160.169    -1168.715        8.545   486.1
3.9200        -1160.139    -1168.463        8.324   473.5
3.9250        -1160.087    -1168.212        8.125   462.2
3.9300        -1160.013    -1167.932        7.919   450.5
3.9350        -1159.935    -1168.044        8.108   461.2
3.9400        -1159.886    -1168.361        8.475   482.1
3.9450        -1159.880    -1168.872        8.993   511.5
3.9500        -1159.924    -1169.333        9.409   535.2
3.9550        -1160.005    -1169.671        9.666   549.9
3.9600        -1160.091    -1169.608        9.517   541.4
3.9650        -1160.160    -1169.532        9.372   533.1
3.9700        -1160.208    -1169.269        9.061   515.4
3.9750        -1160.232    -1169.176        8.945   508.8
3.9800        -1160.249    -1169.164        8.915   507.1
3.9850        -1160.264    -1169.192        8.927   507.8
3.9900        -1160.283    -1169.271        8.988   511.3
3.9950        -1160.312    -1169.361        9.050   514.8
4.0000        -1160.325    -1169.154        8.830   502.3
4.0050        -1160.335    -1169.281        8.945   508.9
4.0100        -1160.352    -1169.248        8.896   506.1
4.0150        -1160.362    -1169.187        8.825   502.0
4.0200        -1160.357    -1168.922        8.565   487.2
4.0250        -1160.323    -1168.628        8.305   472.4
4.0300        -1160.270    -1168.523        8.252   469.4
4.0350        -1160.230    -1168.807        8.577   487.9
4.0400        -1160.224    -1169.154        8.930   508.0
4.0450        -1160.247    -1169.294        9.047   514.7
4.0500        -1160.261    -1169.076        8.815   501.5
4.0550        -1160.247    -1168.656        8.409   478.4
4.0600        -1160.194    -1168.451        8.256   469.7
4.0650        -1160.159    -1168.813        8.654   492.3
4.0700        -1160.157    -1168.991        8.834   502.5
4.0750        -1160.162    -1168.888        8.727   496.4
4.0800        -1160.144    -1168.648        8.504   483.8
4.0850        -1160.116    -1168.628        8.512   484.2
4.0900        -1160.093    -1168.670        8.578   487.9
4.0950        -1160.074    -1168.640        8.566   487.3
4.1000        -1160.044    -1168.408        8.364   475.8
4.1050        -1160.005    -1168.503        8.498   483.4
4.1100        -1159.999    -1169.004        9.006   512.3
4.1150        -1160.044    -1169.418        9.374   533.3
4.1200        -1160.098    -1169.260        9.161   521.1
4.1250        -1160.119    -1168.911        8.792   500.1
4.1300        -1160.117    -1168.847        8.729   496.6
4.1350        -1160.119    -1168.962        8.843   503.0
4.1400        -1160.128    -1168.980        8.852   503.5
4.1450        -1160.132    -1168.865        8.734   496.8
4.1500        -1160.122    -1168.781        8.659   492.6
4.1550        -1160.118    -1168.992        8.874   504.8
4.1600        -1160.131    -1169.133        9.002   512.1
4.1650        -1160.158    -1169.302        9.144   520.2
4.1700        -1160.193    -1169.305        9.112   518.4
4.1750        -1160.213    -1169.063        8.850   503.5
4.1800        -1160.205    -1168.816        8.611   489.8
4.1850        -1160.183    -1168.783        8.600   489.2
4.1900        -1160.166    -1168.824        8.658   492.5
4.1950        -1160.154    -1168.892        8.738   497.1
4.2000        -1160.156    -1169.076        8.921   507.5
4.2050        -1160.174    -1169.239        9.065   515.7
4.2100        -1160.204    -1169.297        9.093   517.2
4.2150        -1160.230    -1169.266        9.036   514.0
4.2200        -1160.253    -1169.288        9.035   513.9
4.2250        -1160.276    -1169.290        9.015   512.8
4.2300        -1160.294    -1169.223        8.929   507.9
4.2350        -1160.300    -1169.078        8.778   499.4
4.2400        -1160.295    -1168.969        8.674   493.4
4.2450        -1160.279    -1168.828        8.549   486.3
4.2500        -1160.249    -1168.639        8.390   477.3
4.2550        -1160.210    -1168.618        8.408   478.3
4.2600        -1160.184    -1168.874        8.689   494.3
4.2650        -1160.190    -1169.128        8.938   508.4
4.2700        -1160.205    -1169.077        8.871   504.6
4.2750        -1160.205    -1168.901        8.696   494.6
4.2800        -1160.197    -1168.916        8.719   496.0
4.2850        -1160.194    -1168.962        8.768   498.8
4.2900        -1160.195    -1168.982        8.788   499.9
4.2950        -1160.193    -1168.917        8.724   496.3
4.3000        -1160.191    -1169.014        8.823   501.9
4.3050        -1160.201    -1169.062        8.862   504.1
4.3100        -1160.199    -1168.774        8.575   487.8
4.3150        -1160.161    -1168.395        8.234   468.4
4.3200        -1160.101    -1168.248        8.147   463.5
4.3250        -1160.044    -1168.383        8.339   474.4
4.3300        -1160.020    -1168.794        8.775   499.1
4.3350        -1160.036    -1169.096        9.060   515.4
4.3400        -1160.067    -1169.175        9.108   518.1
4.3450        -1160.096    -1169.126        9.030   513.7
4.3500        -1160.116    -1169.051        8.934   508.2
4.3550        -1160.123    -1168.929        8.806   500.9
4.3600        -1160.117    -1168.740        8.624   490.6
4.3650        -1160.092    -1168.626        8.534   485.5
4.3700        -1160.087    -1169.097        9.010   512.5
4.3750        -1160.122    -1169.360        9.238   525.5
4.3800        -1160.156    -1169.173        9.017   512.9
4.3850        -1160.165    -1168.905        8.741   497.2
4.3900        -1160.153    -1168.840        8.687   494.2
4.3950        -1160.151    -1169.045        8.895   506.0
4.4000        -1160.169    -1169.158        8.989   511.4
4.4050        -1160.186    -1169.067        8.880   505.2
4.4100        -1160.184    -1168.842        8.658   492.5
4.4150        -1160.169    -1168.935        8.766   498.7
4.4200        -1160.187    -1169.427        9.239   525.6
4.4250        -1160.247    -1169.768        9.521   541.6
4.4300        -1160.319    -1169.750        9.431   536.5
4.4350        -1160.369    -1169.455        9.086   516.9
4.4400        -1160.379    -1169.006        8.626   490.7
4.4450        -1160.336    -1168.391        8.056   458.2
4.4500        -1160.246    -1168.038        7.792   443.2
4.4550        -1160.154    -1168.263        8.109   461.3
4.4600        -1160.115    -1168.864        8.749   497.7
4.4650        -1160.127    -1169.214        9.088   516.9
4.4700        -1160.157    -1169.271        9.114   518.5
4.4750        -1160.187    -1169.313        9.126   519.1
4.4800        -1160.219    -1169.298        9.079   516.5
4.4850        -1160.239    -1169.176        8.936   508.3
4.4900        -1160.247    -1169.079        8.832   502.4
4.4950        -1160.251    -1169.177        8.926   507.8
4.5000        -1160.281    -1169.598        9.316   530.0
4.5050        -1160.348    -1169.946        9.598   546.0
4.5100        -1160.428    -1169.965        9.537   542.5
4.5150        -1160.488    -1169.728        9.240   525.6
4.5200        -1160.522    -1169.507        8.985   511.1
4.5250        -1160.526    -1169.213        8.687   494.1
4.5300        -1160.510    -1169.041        8.531   485.3
4.5350        -1160.476    -1168.767        8.291   471.6
4.5400        -1160.421    -1168.584        8.163   464.4
4.5450        -1160.358    -1168.459        8.101   460.8
4.5500        -1160.291    -1168.414        8.123   462.1
4.5550        -1160.225    -1168.282        8.057   458.3
4.5600        -1160.143    -1167.952        7.809   444.2
4.5650        -1160.028    -1167.626        7.597   432.2
4.5700        -1159.917    -1167.790        7.873   447.9
4.5750        -1159.849    -1168.222        8.373   476.3
4.5800        -1159.831    -1168.647        8.816   501.5
4.5850        -1159.845    -1168.820        8.974   510.5
4.5900        -1159.857    -1168.601        8.744   497.4
4.5950        -1159.839    -1168.277        8.438   480.0
4.6000        -1159.798    -1168.217        8.419   478.9
4.6050        -1159.777    -1168.576        8.799   500.5
4.6100        -1159.796    -1169.015        9.219   524.4
4.6150        -1159.853    -1169.379        9.525   541.8
4.6200        -1159.931    -1169.527        9.597   545.9
4.6250        -1160.005    -1169.407        9.402   534.8
4.6300        -1160.046    -1169.045        8.999   511.9
4.6350        -1160.058    -1168.951        8.893   505.9
4.6400        -1160.077    -1169.286        9.209   523.9
4.6450        -1160.138    -1169.738        9.599   546.1
4.6500        -1160.220    -1169.848        9.628   547.7
4.6550        -1160.298    -1169.779        9.480   539.3
4.6600        -1160.355    -1169.611        9.257   526.6
4.6650        -1160.393    -1169.454        9.061   515.4
4.6700        -1160.408    -1169.248        8.840   502.9
4.6750        -1160.411    -1169.273        8.863   504.1
4.6800        -1160.428    -1169.579        9.151   520.6
4.6850        -1160.478    -1169.897        9.419   535.8
4.6900        -1160.532    -1169.706        9.174   521.9
4.6950        -1160.544    -1169.128        8.584   488.3
4.7000        -1160.499    -1168.681        8.182   465.4
4.7050        -1160.441    -1168.742        8.301   472.2
4.7100        -1160.402    -1168.949        8.547   486.2
4.7150        -1160.381    -1168.950        8.570   487.5
4.7200        -1160.350    -1168.802        8.452   480.8
4.7250        -1160.318    -1168.855        8.538   485.7
4.7300        -1160.297    -1168.960        8.663   492.8
4.7350        -1160.283    -1168.901        8.617   490.2
4.7400        -1160.261    -1168.780        8.519   484.6
4.7450        -1160.243    -1168.955        8.712   495.6
4.7500        -1160.253    -1169.281        9.027   513.5
4.7550        -1160.283    -1169.340        9.057   515.2
4.7600        -1160.296    -1169.024        8.728   496.5
4.7650        -1160.280    -1168.862        8.582   488.2
4.7700        -1160.258    -1168.866        8.609   489.7
4.7750        -1160.235    -1168.789        8.554   486.6
4.7800        -1160.206    -1168.666        8.460   481.2
4.7850        -1160.173    -1168.701        8.528   485.1
4.7900        -1160.157    -1168.873        8.716   495.8
4.7950        -1160.151    -1168.813        8.663   492.8
4.8000        -1160.132    -1168.647        8.515   484.4
4.8050        -1160.096    -1168.492        8.396   477.6
4.8100        -1160.050    -1168.339        8.289   471.5
4.8150        -1160.001    -1168.228        8.226   468.0
4.8200        -1159.944    -1168.062        8.118   461.8
4.8250        -1159.879    -1168.079        8.200   466.5
4.8300        -1159.830    -1168.324        8.494   483.2
4.8350        -1159.814    -1168.643        8.829   502.2
4.8400        -1159.817    -1168.674        8.857   503.8
4.8450        -1159.817    -1168.623        8.807   501.0
4.8500        -1159.821    -1168.806        8.985   511.1
4.8550        -1159.853    -1169.170        9.317   530.0
4.8600        -1159.905    -1169.186        9.281   528.0
4.8650        -1159.930    -1168.721        8.791   500.1
4.8700        -1159.905    -1168.294        8.388   477.2
4.8750        -1159.864    -1168.459        8.594   488.9
4.8800        -1159.873    -1169.100        9.228   524.9
4.8850        -1159.931    -1169.499        9.568   544.3
4.8900        -1160.005    -1169.472        9.467   538.5
4.8950        -1160.058    -1169.356        9.297   528.9
4.9000        -1160.116    -1169.655        9.539   542.6
4.9050        -1160.203    -1170.073        9.870   561.5
4.9100        -1160.310    -1170.082        9.772   555.9
4.9150        -1160.383    -1169.652        9.270   527.3
4.9200        -1160.422    -1169.558        9.136   519.7
4.9250        -1160.465    -1169.791        9.326   530.5
4.9300        -1160.522    -1169.758        9.236   525.4
4.9350        -1160.538    -1169.053        8.515   484.4
4.9400        -1160.482    -1168.426        7.944   451.9
4.9450        -1160.400    -1168.524        8.124   462.1
4.9500        -1160.362    -1169.031        8.669   493.1
4.9550        -1160.356    -1169.062        8.706   495.2
4.9600        -1160.334    -1168.743        8.409   478.3
4.9650        -1160.289    -1168.685        8.396   477.6
4.9700        -1160.270    -1169.125        8.855   503.7
4.9750        -1160.292    -1169.416        9.124   519.0
4.9800        -1160.323    -1169.275        8.952   509.2
4.9850        -1160.329    -1169.030        8.701   495.0
4.9900        -1160.325    -1169.147        8.822   501.8
4.9950        -1160.343    -1169.380        9.037   514.1
5.0000        -1160.366    -1169.232        8.867   504.4
5.0050        -1160.354    -1168.799        8.445   480.4
5.0100        -1160.314    -1168.727        8.413   478.6
5.0150        -1160.282    -1168.880        8.598   489.1
5.0200        -1160.262    -1168.856        8.594   488.9
5.0250        -1160.238    -1168.718        8.480   482.4
5.0300        -1160.212    -1168.764        8.553   486.5
5.0350        -1160.203    -1169.048        8.845   503.2
5.0400        -1160.218    -1169.254        9.036   514.0
5.0450        -1160.245    -1169.387        9.141   520.0
5.0500        -1160.280    -1169.494        9.214   524.2
5.0550        -1160.318    -1169.495        9.177   522.0
5.0600        -1160.349    -1169.339        8.990   511.4
5.0650        -1160.355    -1169.081        8.726   496.4
5.0700        -1160.346    -1169.047        8.701   495.0
5.0750        -1160.343    -1169.126        8.784   499.7
5.0800        -1160.345    -1169.087        8.742   497.3
5.0850        -1160.333    -1168.815        8.482   482.5
5.0900        -1160.294    -1168.574        8.280   471.0
5.0950        -1160.249    -1168.625        8.376   476.5
5.1000        -1160.226    -1168.937        8.711   495.5
5.1050        -1160.227    -1168.970        8.743   497.3
5.1100        -1160.211    -1168.604        8.393   477.4
5.1150        -1160.160    -1168.331        8.170   464.8
5.1200        -1160.111    -1168.607        8.496   483.3
5.1250        -1160.100    -1169.003        8.903   506.5
5.1300        -1160.119    -1169.195        9.076   516.3
5.1350        -1160.144    -1169.234        9.090   517.1
5.1400        -1160.177    -1169.459        9.282   528.0
5.1450        -1160.238    -1169.735        9.497   540.2
5.1500        -1160.300    -1169.563        9.262   526.9
5.1550        -1160.324    -1169.040        8.715   495.8
5.1600        -1160.293    -1168.564        8.270   470.5
5.1650        -1160.235    -1168.374        8.139   463.0
5.1700        -1160.167    -1168.216        8.050   457.9
5.1750        -1160.090    -1168.067        7.977   453.8
5.1800        -1160.011    -1168.054        8.043   457.5
5.1850        -1159.953    -1168.340        8.387   477.1
5.1900        -1159.933    -1168.682        8.748   497.6
5.1950        -1159.940    -1168.840        8.899   506.2
5.2000        -1159.951    -1168.801        8.850   503.4
5.2050        -1159.959    -1168.854        8.895   506.0
5.2100        -1159.977    -1169.036        9.059   515.3
5.2150        -1160.015    -1169.278        9.262   526.9
5.2200        -1160.068    -1169.419        9.351   531.9
5.2250        -1160.128    -1169.502        9.374   533.3
5.2300        -1160.185    -1169.524        9.339   531.2
5.2350        -1160.242    -1169.615        9.373   533.2
5.2400        -1160.300    -1169.640        9.340   531.3
5.2450        -1160.351    -1169.564        9.214   524.1
5.2500        -1160.386    -1169.521        9.135   519.6
5.2550        -1160.429    -1169.741        9.313   529.8
5.2600        -1160.480    -1169.738        9.258   526.6
5.2650        -1160.509    -1169.349        8.839   502.8
5.2700        -1160.488    -1168.882        8.394   477.5
5.2750        -1160.442    -1168.788        8.346   474.8
5.2800        -1160.399    -1168.852        8.454   480.9
5.2850        -1160.369    -1168.922        8.554   486.6
5.2900        -1160.347    -1169.062        8.714   495.7
5.2950        -1160.351    -1169.357        9.005   512.3
5.3000        -1160.376    -1169.497        9.122   518.9
5.3050        -1160.407    -1169.521        9.114   518.4
5.3100        -1160.434    -1169.520        9.086   516.8
5.3150        -1160.464    -1169.555        9.091   517.1
5.3200        -1160.485    -1169.377        8.892   505.8
5.3250        -1160.480    -1169.009        8.529   485.2
5.3300        -1160.435    -1168.639        8.204   466.7
5.3350        -1160.374    -1168.527        8.153   463.8
5.3400        -1160.306    -1168.430        8.123   462.1
5.3450        -1160.235    -1168.246        8.011   455.7
5.3500        -1160.146    -1168.018        7.872   447.8
5.3550        -1160.057    -1168.040        7.983   454.1
5.3600        -1159.979    -1168.102        8.122   462.0
5.3650        -1159.923    -1168.239        8.316   473.1
5.3700        -1159.887    -1168.433        8.546   486.1
5.3750        -1159.882    -1168.765        8.882   505.3
5.3800        -1159.905    -1168.931        9.026   513.4
5.3850        -1159.933    -1168.922        8.990   511.4
5.3900        -1159.951    -1168.814        8.863   504.2
5.3950        -1159.959    -1168.783        8.825   502.0
5.4000        -1159.968    -1168.811        8.844   503.1
5.4050        -1159.981    -1168.916        8.935   508.3
5.4100        -1159.996    -1168.894        8.899   506.2
5.4150        -1160.013    -1169.031        9.018   513.0
5.4200        -1160.047    -1169.281        9.234   525.2
5.4250        -1160.104    -1169.516        9.412   535.4
5.4300        -1160.166    -1169.452        9.285   528.2
5.4350        -1160.208    -1169.269        9.061   515.4
5.4400        -1160.232    -1169.203        8.971   510.3
5.4450        -1160.257    -1169.339        9.081   516.6
5.4500        -1160.292    -1169.347        9.056   515.1
5.4550        -1160.316    -1169.290        8.974   510.5
5.4600        -1160.326    -1169.185        8.859   503.9
5.4650        -1160.336    -1169.255        8.920   507.4
5.4700        -1160.346    -1169.243        8.897   506.1
5.4750        -1160.349    -1169.171        8.822   501.8
5.4800        -1160.348    -1169.194        8.846   503.2
5.4850        -1160.357    -1169.386        9.029   513.6
5.4900        -1160.393    -1169.669        9.276   527.7
5.4950        -1160.448    -1169.689        9.242   525.7
5.5000        -1160.480    -1169.331        8.851   503.5
5.5050        -1160.456    -1168.669        8.213   467.2
5.5100        -1160.383    -1168.331        7.948   452.1
5.5150        -1160.302    -1168.362        8.061   458.5
5.5200        -1160.246    -1168.641        8.395   477.6
5.5250        -1160.214    -1168.773        8.558   486.8
5.5300        -1160.202    -1169.043        8.841   502.9
5.5350        -1160.216    -1169.283        9.067   515.8
5.5400        -1160.242    -1169.339        9.096   517.4
5.5450        -1160.260    -1169.107        8.847   503.3
5.5500        -1160.243    -1168.767        8.524   484.9
5.5550        -1160.210    -1168.695        8.486   482.7
5.5600        -1160.181    -1168.907        8.726   496.4
5.5650        -1160.182    -1169.139        8.957   509.5
5.5700        -1160.197    -1169.192        8.995   511.7
