Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2700        -1163.061    -1172.266        9.206   519.8
2.2750        -1163.082    -1171.838        8.755   494.4
2.2800        -1163.053    -1171.370        8.316   469.6
2.2850        -1162.998    -1171.267        8.269   466.9
2.2900        -1162.953    -1171.436        8.483   479.0
2.2950        -1162.927    -1171.555        8.628   487.2
2.3000        -1162.919    -1171.775        8.856   500.1
2.3050        -1162.928    -1171.981        9.053   511.2
2.3100        -1162.947    -1171.985        9.038   510.4
2.3150        -1162.963    -1171.929        8.966   506.3
2.3200        -1162.968    -1171.782        8.814   497.7
2.3250        -1162.958    -1171.663        8.705   491.6
2.3300        -1162.941    -1171.602        8.661   489.1
2.3350        -1162.919    -1171.518        8.600   485.6
2.3400        -1162.894    -1171.539        8.644   488.1
2.3450        -1162.878    -1171.618        8.739   493.5
2.3500        -1162.869    -1171.635        8.766   495.0
2.3550        -1162.860    -1171.625        8.765   495.0
2.3600        -1162.855    -1171.729        8.875   501.1
2.3650        -1162.867    -1171.959        9.092   513.4
2.3700        -1162.900    -1172.192        9.291   524.7
2.3750        -1162.946    -1172.219        9.274   523.7
2.3800        -1162.977    -1172.000        9.023   509.5
2.3850        -1162.981    -1171.741        8.761   494.7
2.3900        -1162.968    -1171.709        8.741   493.6
2.3950        -1162.965    -1171.905        8.941   504.9
2.4000        -1162.984    -1172.148        9.164   517.5
2.4050        -1163.021    -1172.309        9.288   524.5
2.4100        -1163.065    -1172.323        9.259   522.8
2.4150        -1163.099    -1172.201        9.102   514.0
2.4200        -1163.115    -1172.027        8.912   503.3
2.4250        -1163.114    -1171.895        8.781   495.9
2.4300        -1163.103    -1171.833        8.730   493.0
2.4350        -1163.096    -1172.004        8.908   503.0
2.4400        -1163.115    -1172.328        9.212   520.2
2.4450        -1163.156    -1172.406        9.250   522.4
2.4500        -1163.184    -1172.142        8.959   505.9
2.4550        -1163.178    -1171.798        8.620   486.8
2.4600        -1163.142    -1171.489        8.347   471.3
2.4650        -1163.077    -1171.131        8.053   454.8
2.4700        -1162.988    -1170.903        7.915   447.0
2.4750        -1162.901    -1171.030        8.129   459.0
2.4800        -1162.849    -1171.455        8.606   486.0
2.4850        -1162.844    -1171.838        8.994   507.9
2.4900        -1162.863    -1171.914        9.051   511.1
2.4950        -1162.877    -1171.811        8.934   504.5
2.5000        -1162.881    -1171.763        8.882   501.5
2.5050        -1162.885    -1171.793        8.908   503.0
2.5100        -1162.889    -1171.747        8.858   500.2
2.5150        -1162.880    -1171.510        8.630   487.4
2.5200        -1162.848    -1171.325        8.477   478.7
2.5250        -1162.815    -1171.423        8.608   486.1
2.5300        -1162.800    -1171.631        8.831   498.7
2.5350        -1162.805    -1171.759        8.954   505.7
2.5400        -1162.817    -1171.834        9.017   509.2
2.5450        -1162.836    -1171.944        9.108   514.3
2.5500        -1162.868    -1172.143        9.274   523.7
2.5550        -1162.917    -1172.302        9.385   530.0
2.5600        -1162.968    -1172.319        9.351   528.0
2.5650        -1163.018    -1172.358        9.340   527.4
2.5700        -1163.065    -1172.342        9.277   523.9
2.5750        -1163.102    -1172.237        9.136   515.9
2.5800        -1163.121    -1172.061        8.940   504.8
2.5850        -1163.125    -1172.028        8.902   502.7
2.5900        -1163.136    -1172.195        9.059   511.5
2.5950        -1163.169    -1172.497        9.328   526.8
2.6000        -1163.229    -1172.825        9.596   541.9
2.6050        -1163.308    -1172.950        9.642   544.5
2.6100        -1163.376    -1172.748        9.372   529.2
2.6150        -1163.410    -1172.398        8.988   507.6
2.6200        -1163.412    -1172.217        8.805   497.2
2.6250        -1163.409    -1172.260        8.851   499.8
2.6300        -1163.408    -1172.208        8.801   497.0
2.6350        -1163.391    -1171.873        8.482   479.0
2.6400        -1163.332    -1171.363        8.030   453.5
2.6450        -1163.237    -1171.024        7.787   439.7
2.6500        -1163.127    -1170.876        7.749   437.6
2.6550        -1163.025    -1170.996        7.972   450.2
2.6600        -1162.957    -1171.382        8.426   475.8
2.6650        -1162.935    -1171.768        8.834   498.8
2.6700        -1162.939    -1171.862        8.923   503.9
2.6750        -1162.941    -1171.747        8.806   497.2
2.6800        -1162.930    -1171.625        8.695   491.0
2.6850        -1162.915    -1171.656        8.741   493.6
2.6900        -1162.908    -1171.761        8.853   499.9
2.6950        -1162.915    -1171.916        9.001   508.3
2.7000        -1162.937    -1172.101        9.164   517.5
2.7050        -1162.971    -1172.143        9.172   518.0
2.7100        -1162.991    -1171.884        8.893   502.2
2.7150        -1162.981    -1171.617        8.636   487.7
2.7200        -1162.956    -1171.572        8.616   486.5
2.7250        -1162.935    -1171.625        8.690   490.7
2.7300        -1162.919    -1171.600        8.681   490.2
2.7350        -1162.897    -1171.473        8.577   484.3
2.7400        -1162.868    -1171.446        8.579   484.4
2.7450        -1162.846    -1171.574        8.727   492.8
2.7500        -1162.841    -1171.723        8.882   501.5
2.7550        -1162.849    -1171.861        9.011   508.9
2.7600        -1162.871    -1171.997        9.125   515.3
2.7650        -1162.900    -1172.018        9.118   514.9
2.7700        -1162.920    -1171.849        8.929   504.2
2.7750        -1162.917    -1171.598        8.681   490.2
2.7800        -1162.892    -1171.461        8.569   483.9
2.7850        -1162.869    -1171.605        8.735   493.3
2.7900        -1162.868    -1171.817        8.949   505.4
2.7950        -1162.883    -1171.913        9.030   509.9
2.8000        -1162.897    -1171.827        8.930   504.3
2.8050        -1162.894    -1171.606        8.712   492.0
2.8100        -1162.880    -1171.698        8.818   497.9
2.8150        -1162.892    -1172.045        9.154   516.9
2.8200        -1162.938    -1172.465        9.527   538.0
2.8250        -1163.022    -1172.910        9.887   558.3
2.8300        -1163.135    -1173.172       10.036   566.8
2.8350        -1163.247    -1173.051        9.804   553.7
2.8400        -1163.318    -1172.579        9.261   522.9
2.8450        -1163.338    -1172.223        8.885   501.7
2.8500        -1163.339    -1172.248        8.909   503.1
2.8550        -1163.360    -1172.625        9.264   523.2
2.8600        -1163.405    -1172.626        9.222   520.7
2.8650        -1163.427    -1172.318        8.891   502.1
2.8700        -1163.419    -1172.082        8.663   489.2
2.8750        -1163.398    -1171.982        8.585   484.8
2.8800        -1163.362    -1171.727        8.364   472.3
2.8850        -1163.298    -1171.300        8.002   451.9
2.8900        -1163.198    -1170.897        7.700   434.8
2.8950        -1163.082    -1170.843        7.761   438.3
2.9000        -1162.988    -1171.107        8.119   458.5
2.9050        -1162.935    -1171.487        8.553   483.0
2.9100        -1162.921    -1171.785        8.864   500.5
2.9150        -1162.930    -1171.947        9.017   509.2
2.9200        -1162.949    -1172.058        9.109   514.4
2.9250        -1162.979    -1172.116        9.137   516.0
2.9300        -1162.995    -1171.813        8.818   498.0
2.9350        -1162.973    -1171.423        8.450   477.2
2.9400        -1162.929    -1171.383        8.455   477.4
2.9450        -1162.904    -1171.700        8.797   496.8
2.9500        -1162.911    -1171.958        9.047   510.9
2.9550        -1162.934    -1172.062        9.128   515.5
2.9600        -1162.968    -1172.230        9.262   523.0
2.9650        -1163.016    -1172.437        9.421   532.0
2.9700        -1163.075    -1172.500        9.425   532.2
2.9750        -1163.123    -1172.312        9.189   518.9
2.9800        -1163.142    -1172.005        8.864   500.5
2.9850        -1163.132    -1171.772        8.641   487.9
2.9900        -1163.103    -1171.571        8.468   478.2
2.9950        -1163.056    -1171.360        8.304   468.9
3.0000        -1163.001    -1171.375        8.374   472.9
3.0050        -1162.966    -1171.623        8.657   488.8
3.0100        -1162.954    -1171.730        8.776   495.6
3.0150        -1162.941    -1171.581        8.641   487.9
3.0200        -1162.916    -1171.537        8.621   486.8
3.0250        -1162.901    -1171.736        8.836   499.0
3.0300        -1162.912    -1172.031        9.119   514.9
3.0350        -1162.942    -1172.051        9.109   514.4
3.0400        -1162.953    -1171.701        8.748   494.0
3.0450        -1162.926    -1171.382        8.455   477.5
3.0500        -1162.884    -1171.333        8.449   477.1
3.0550        -1162.848    -1171.409        8.560   483.4
3.0600        -1162.822    -1171.428        8.606   486.0
3.0650        -1162.798    -1171.447        8.650   488.4
3.0700        -1162.787    -1171.715        8.927   504.1
3.0750        -1162.815    -1172.168        9.354   528.2
3.0800        -1162.875    -1172.371        9.496   536.3
3.0850        -1162.925    -1172.038        9.113   514.6
3.0900        -1162.929    -1171.636        8.706   491.6
3.0950        -1162.913    -1171.663        8.749   494.1
3.1000        -1162.915    -1171.904        8.989   507.6
3.1050        -1162.927    -1171.844        8.917   503.5
3.1100        -1162.925    -1171.681        8.756   494.4
3.1150        -1162.915    -1171.753        8.838   499.1
3.1200        -1162.928    -1172.070        9.143   516.3
3.1250        -1162.961    -1172.107        9.146   516.5
3.1300        -1162.973    -1171.696        8.723   492.6
3.1350        -1162.939    -1171.277        8.337   470.8
3.1400        -1162.887    -1171.287        8.401   474.4
3.1450        -1162.855    -1171.562        8.707   491.7
3.1500        -1162.848    -1171.677        8.829   498.6
3.1550        -1162.839    -1171.490        8.651   488.5
3.1600        -1162.806    -1171.183        8.377   473.1
3.1650        -1162.753    -1171.104        8.351   471.6
3.1700        -1162.715    -1171.383        8.668   489.5
3.1750        -1162.718    -1171.888        9.170   517.8
3.1800        -1162.770    -1172.348        9.578   540.9
3.1850        -1162.852    -1172.613        9.761   551.2
3.1900        -1162.943    -1172.698        9.754   550.8
3.1950        -1163.029    -1172.677        9.647   544.8
3.2000        -1163.098    -1172.490        9.392   530.4
3.2050        -1163.139    -1172.281        9.142   516.2
3.2100        -1163.161    -1172.156        8.995   507.9
3.2150        -1163.172    -1172.147        8.975   506.8
3.2200        -1163.193    -1172.382        9.189   518.9
3.2250        -1163.236    -1172.607        9.371   529.2
3.2300        -1163.287    -1172.566        9.279   524.0
3.2350        -1163.315    -1172.263        8.948   505.3
3.2400        -1163.312    -1172.006        8.694   490.9
3.2450        -1163.288    -1171.821        8.532   481.8
3.2500        -1163.250    -1171.661        8.411   474.9
3.2550        -1163.204    -1171.597        8.393   474.0
3.2600        -1163.159    -1171.576        8.416   475.3
3.2650        -1163.114    -1171.490        8.376   473.0
3.2700        -1163.063    -1171.336        8.274   467.2
3.2750        -1163.001    -1171.262        8.261   466.5
3.2800        -1162.955    -1171.514        8.559   483.3
3.2850        -1162.940    -1171.772        8.832   498.7
3.2900        -1162.937    -1171.684        8.747   494.0
3.2950        -1162.913    -1171.387        8.474   478.5
3.3000        -1162.874    -1171.420        8.546   482.6
3.3050        -1162.864    -1171.884        9.020   509.3
3.3100        -1162.900    -1172.237        9.337   527.3
3.3150        -1162.945    -1172.154        9.209   520.0
3.3200        -1162.967    -1171.905        8.938   504.7
3.3250        -1162.970    -1171.826        8.856   500.1
3.3300        -1162.975    -1171.931        8.956   505.7
3.3350        -1162.984    -1171.838        8.854   500.0
3.3400        -1162.969    -1171.502        8.533   481.9
3.3450        -1162.928    -1171.311        8.383   473.4
3.3500        -1162.882    -1171.337        8.454   477.4
3.3550        -1162.850    -1171.501        8.651   488.5
3.3600        -1162.840    -1171.717        8.877   501.3
3.3650        -1162.852    -1171.943        9.091   513.4
3.3700        -1162.882    -1172.100        9.217   520.5
3.3750        -1162.918    -1172.141        9.222   520.8
3.3800        -1162.957    -1172.235        9.278   523.9
3.3850        -1163.001    -1172.299        9.298   525.0
3.3900        -1163.041    -1172.241        9.200   519.5
3.3950        -1163.071    -1172.182        9.111   514.5
3.4000        -1163.094    -1172.139        9.045   510.8
3.4050        -1163.106    -1171.928        8.822   498.2
3.4100        -1163.088    -1171.620        8.533   481.8
3.4150        -1163.058    -1171.702        8.644   488.1
3.4200        -1163.045    -1171.904        8.858   500.2
3.4250        -1163.063    -1172.300        9.237   521.6
3.4300        -1163.094    -1172.156        9.062   511.7
3.4350        -1163.100    -1171.746        8.646   488.3
3.4400        -1163.072    -1171.710        8.638   487.8
3.4450        -1163.059    -1171.811        8.751   494.2
3.4500        -1163.066    -1172.057        8.991   507.7
3.4550        -1163.092    -1172.342        9.249   522.3
3.4600        -1163.129    -1172.338        9.210   520.1
3.4650        -1163.158    -1172.360        9.202   519.6
3.4700        -1163.180    -1172.205        9.025   509.6
3.4750        -1163.178    -1171.966        8.788   496.3
3.4800        -1163.167    -1171.994        8.827   498.5
3.4850        -1163.160    -1172.107        8.947   505.3
3.4900        -1163.176    -1172.209        9.033   510.1
3.4950        -1163.176    -1171.898        8.722   492.5
3.5000        -1163.161    -1171.721        8.560   483.4
3.5050        -1163.130    -1171.537        8.408   474.8
3.5100        -1163.096    -1171.603        8.507   480.4
3.5150        -1163.075    -1171.726        8.650   488.5
3.5200        -1163.066    -1171.859        8.793   496.5
3.5250        -1163.067    -1171.811        8.745   493.8
3.5300        -1163.060    -1171.710        8.650   488.5
3.5350        -1163.036    -1171.436        8.401   474.4
3.5400        -1162.998    -1171.472        8.474   478.5
3.5450        -1162.971    -1171.661        8.690   490.7
3.5500        -1162.982    -1172.176        9.193   519.1
3.5550        -1163.033    -1172.461        9.428   532.4
3.5600        -1163.100    -1172.531        9.430   532.5
3.5650        -1163.145    -1172.122        8.977   506.9
3.5700        -1163.145    -1171.734        8.589   485.0
3.5750        -1163.107    -1171.400        8.293   468.3
3.5800        -1163.057    -1171.373        8.316   469.6
3.5850        -1163.012    -1171.438        8.426   475.8
3.5900        -1162.987    -1171.631        8.645   488.2
3.5950        -1162.973    -1171.619        8.646   488.2
3.6000        -1162.952    -1171.514        8.562   483.5
3.6050        -1162.927    -1171.444        8.517   481.0
3.6100        -1162.909    -1171.698        8.789   496.3
3.6150        -1162.909    -1171.825        8.917   503.5
3.6200        -1162.924    -1171.975        9.051   511.1
3.6250        -1162.944    -1171.915        8.971   506.6
3.6300        -1162.959    -1171.936        8.976   506.9
3.6350        -1162.983    -1172.081        9.098   513.8
3.6400        -1163.023    -1172.329        9.306   525.5
3.6450        -1163.075    -1172.285        9.210   520.1
3.6500        -1163.101    -1171.908        8.807   497.3
3.6550        -1163.082    -1171.435        8.352   471.7
3.6600        -1163.032    -1171.289        8.257   466.3
3.6650        -1162.987    -1171.453        8.465   478.0
3.6700        -1162.968    -1171.725        8.757   494.5
3.6750        -1162.973    -1171.906        8.933   504.4
3.6800        -1162.995    -1172.103        9.108   514.3
3.6850        -1163.035    -1172.327        9.291   524.7
3.6900        -1163.094    -1172.550        9.457   534.0
3.6950        -1163.150    -1172.297        9.146   516.5
3.7000        -1163.160    -1171.843        8.683   490.4
3.7050        -1163.130    -1171.592        8.462   477.9
3.7100        -1163.100    -1171.786        8.686   490.5
3.7150        -1163.093    -1172.007        8.914   503.4
3.7200        -1163.105    -1172.245        9.139   516.1
3.7250        -1163.135    -1172.387        9.252   522.4
3.7300        -1163.180    -1172.682        9.502   536.6
3.7350        -1163.252    -1172.763        9.511   537.1
3.7400        -1163.296    -1172.298        9.002   508.3
3.7450        -1163.294    -1171.888        8.594   485.3
3.7500        -1163.254    -1171.522        8.267   466.9
3.7550        -1163.187    -1171.229        8.041   454.1
3.7600        -1163.101    -1170.962        7.861   443.9
3.7650        -1163.012    -1171.136        8.124   458.8
3.7700        -1162.959    -1171.571        8.612   486.3
3.7750        -1162.954    -1171.975        9.021   509.4
3.7800        -1162.970    -1171.966        8.996   508.0
3.7850        -1162.967    -1171.697        8.729   492.9
3.7900        -1162.945    -1171.580        8.635   487.6
3.7950        -1162.925    -1171.726        8.801   497.0
3.8000        -1162.922    -1171.829        8.907   503.0
3.8050        -1162.925    -1171.856        8.931   504.3
3.8100        -1162.930    -1171.866        8.936   504.6
3.8150        -1162.935    -1171.802        8.867   500.7
3.8200        -1162.920    -1171.440        8.520   481.1
3.8250        -1162.872    -1171.156        8.284   467.8
3.8300        -1162.819    -1171.270        8.451   477.2
3.8350        -1162.797    -1171.584        8.787   496.2
3.8400        -1162.796    -1171.658        8.862   500.4
3.8450        -1162.796    -1171.592        8.796   496.7
3.8500        -1162.786    -1171.553        8.767   495.1
3.8550        -1162.786    -1171.769        8.983   507.2
3.8600        -1162.809    -1172.022        9.213   520.2
3.8650        -1162.850    -1172.173        9.323   526.4
3.8700        -1162.891    -1172.163        9.272   523.6
3.8750        -1162.934    -1172.354        9.420   531.9
3.8800        -1162.995    -1172.581        9.585   541.3
3.8850        -1163.061    -1172.536        9.474   535.0
3.8900        -1163.106    -1172.283        9.177   518.2
3.8950        -1163.132    -1172.325        9.193   519.1
3.9000        -1163.172    -1172.523        9.351   528.1
3.9050        -1163.217    -1172.470        9.254   522.5
3.9100        -1163.234    -1171.992        8.758   494.5
3.9150        -1163.198    -1171.489        8.291   468.2
3.9200        -1163.131    -1171.335        8.204   463.3
3.9250        -1163.077    -1171.586        8.509   480.5
3.9300        -1163.053    -1171.802        8.749   494.1
3.9350        -1163.041    -1171.804        8.763   494.8
3.9400        -1163.027    -1171.772        8.745   493.8
3.9450        -1163.018    -1171.907        8.890   502.0
3.9500        -1163.029    -1172.138        9.109   514.4
3.9550        -1163.055    -1172.269        9.215   520.3
3.9600        -1163.093    -1172.356        9.262   523.0
3.9650        -1163.122    -1172.202        9.080   512.7
3.9700        -1163.135    -1172.105        8.970   506.5
3.9750        -1163.138    -1171.984        8.846   499.5
3.9800        -1163.124    -1171.686        8.562   483.5
3.9850        -1163.080    -1171.332        8.252   466.0
3.9900        -1163.006    -1170.965        7.959   449.4
3.9950        -1162.919    -1170.992        8.072   455.8
4.0000        -1162.869    -1171.506        8.636   487.7
4.0050        -1162.878    -1171.949        9.070   512.2
4.0100        -1162.908    -1171.980        9.073   512.3
4.0150        -1162.928    -1171.816        8.888   501.9
4.0200        -1162.936    -1171.814        8.878   501.3
4.0250        -1162.955    -1172.079        9.124   515.2
4.0300        -1163.000    -1172.358        9.358   528.4
4.0350        -1163.057    -1172.387        9.329   526.8
4.0400        -1163.102    -1172.218        9.117   514.8
4.0450        -1163.122    -1171.973        8.850   499.8
4.0500        -1163.116    -1171.777        8.660   489.1
4.0550        -1163.096    -1171.648        8.551   482.9
4.0600        -1163.065    -1171.551        8.486   479.2
4.0650        -1163.034    -1171.585        8.551   482.9
4.0700        -1163.011    -1171.656        8.645   488.2
4.0750        -1162.993    -1171.631        8.638   487.8
4.0800        -1162.984    -1171.856        8.872   501.0
4.0850        -1163.014    -1172.386        9.373   529.3
4.0900        -1163.086    -1172.679        9.593   541.7
4.0950        -1163.151    -1172.443        9.293   524.8
4.1000        -1163.182    -1172.317        9.135   515.9
4.1050        -1163.211    -1172.423        9.212   520.2
4.1100        -1163.242    -1172.404        9.162   517.4
4.1150        -1163.258    -1172.046        8.788   496.2
4.1200        -1163.223    -1171.476        8.253   466.0
4.1250        -1163.153    -1171.235        8.082   456.4
4.1300        -1163.076    -1171.213        8.137   459.5
4.1350        -1163.011    -1171.227        8.217   464.0
4.1400        -1162.945    -1171.081        8.136   459.5
4.1450        -1162.880    -1171.188        8.307   469.1
4.1500        -1162.840    -1171.534        8.694   491.0
4.1550        -1162.847    -1172.069        9.222   520.8
4.1600        -1162.894    -1172.396        9.501   536.5
4.1650        -1162.959    -1172.481        9.522   537.7
4.1700        -1163.014    -1172.397        9.383   529.9
4.1750        -1163.064    -1172.503        9.439   533.0
4.1800        -1163.118    -1172.512        9.394   530.5
4.1850        -1163.151    -1172.177        9.026   509.7
4.1900        -1163.144    -1171.784        8.639   487.9
4.1950        -1163.114    -1171.724        8.610   486.2
4.2000        -1163.099    -1171.934        8.836   499.0
4.2050        -1163.097    -1171.937        8.839   499.2
4.2100        -1163.091    -1171.805        8.714   492.1
4.2150        -1163.068    -1171.615        8.547   482.6
4.2200        -1163.033    -1171.484        8.452   477.3
4.2250        -1162.991    -1171.445        8.454   477.4
4.2300        -1162.959    -1171.593        8.633   487.5
4.2350        -1162.944    -1171.684        8.740   493.5
4.2400        -1162.939    -1171.762        8.823   498.3
4.2450        -1162.940    -1171.760        8.819   498.0
4.2500        -1162.936    -1171.731        8.795   496.6
4.2550        -1162.936    -1171.804        8.868   500.8
4.2600        -1162.943    -1171.933        8.989   507.6
4.2650        -1162.958    -1171.920        8.963   506.1
4.2700        -1162.959    -1171.774        8.815   497.8
4.2750        -1162.950    -1171.692        8.743   493.7
4.2800        -1162.944    -1171.892        8.947   505.3
4.2850        -1162.966    -1172.179        9.214   520.3
4.2900        -1162.998    -1172.104        9.106   514.2
4.2950        -1163.013    -1171.869        8.856   500.1
4.3000        -1163.007    -1171.787        8.781   495.8
4.3050        -1163.012    -1172.041        9.029   509.9
4.3100        -1163.039    -1172.182        9.143   516.3
4.3150        -1163.070    -1172.231        9.161   517.3
4.3200        -1163.101    -1172.281        9.180   518.4
4.3250        -1163.139    -1172.449        9.310   525.7
4.3300        -1163.177    -1172.351        9.175   518.1
4.3350        -1163.187    -1172.062        8.876   501.2
4.3400        -1163.180    -1172.019        8.839   499.1
4.3450        -1163.180    -1172.268        9.088   513.2
4.3500        -1163.209    -1172.444        9.234   521.5
4.3550        -1163.225    -1172.130        8.904   502.8
4.3600        -1163.216    -1171.929        8.713   492.0
4.3650        -1163.198    -1172.037        8.838   499.1
4.3700        -1163.207    -1172.202        8.995   507.9
4.3750        -1163.209    -1171.929        8.720   492.4
4.3800        -1163.183    -1171.603        8.419   475.4
4.3850        -1163.135    -1171.487        8.352   471.6
4.3900        -1163.096    -1171.654        8.558   483.3
4.3950        -1163.073    -1171.760        8.687   490.6
4.4000        -1163.062    -1171.859        8.797   496.8
4.4050        -1163.059    -1171.857        8.798   496.8
4.4100        -1163.049    -1171.698        8.648   488.4
4.4150        -1163.031    -1171.633        8.602   485.8
4.4200        -1163.008    -1171.545        8.537   482.1
4.4250        -1162.981    -1171.543        8.562   483.5
4.4300        -1162.971    -1171.882        8.910   503.2
4.4350        -1162.991    -1172.107        9.116   514.8
4.4400        -1163.024    -1172.186        9.162   517.4
4.4450        -1163.046    -1171.895        8.849   499.7
4.4500        -1163.029    -1171.507        8.478   478.7
4.4550        -1162.987    -1171.339        8.352   471.6
4.4600        -1162.945    -1171.469        8.523   481.3
4.4650        -1162.923    -1171.645        8.722   492.5
4.4700        -1162.918    -1171.795        8.877   501.3
4.4750        -1162.918    -1171.759        8.841   499.2
4.4800        -1162.911    -1171.727        8.816   497.8
4.4850        -1162.900    -1171.573        8.672   489.7
4.4900        -1162.876    -1171.540        8.664   489.3
4.4950        -1162.861    -1171.671        8.811   497.5
4.5000        -1162.863    -1171.893        9.030   509.9
4.5050        -1162.888    -1172.160        9.271   523.5
4.5100        -1162.941    -1172.505        9.563   540.0
4.5150        -1163.013    -1172.634        9.621   543.3
4.5200        -1163.082    -1172.559        9.477   535.1
4.5250        -1163.126    -1172.253        9.127   515.4
4.5300        -1163.137    -1171.999        8.862   500.4
4.5350        -1163.127    -1171.834        8.707   491.7
4.5400        -1163.113    -1171.932        8.819   498.0
4.5450        -1163.114    -1172.139        9.026   509.7
4.5500        -1163.141    -1172.423        9.282   524.1
4.5550        -1163.181    -1172.435        9.254   522.6
4.5600        -1163.210    -1172.304        9.094   513.5
4.5650        -1163.224    -1172.238        9.014   509.0
4.5700        -1163.239    -1172.278        9.040   510.5
4.5750        -1163.244    -1172.063        8.819   498.0
4.5800        -1163.226    -1171.862        8.636   487.7
4.5850        -1163.199    -1171.874        8.675   489.9
4.5900        -1163.183    -1172.033        8.850   499.8
4.5950        -1163.184    -1172.082        8.898   502.5
4.6000        -1163.175    -1171.919        8.744   493.8
4.6050        -1163.155    -1171.732        8.577   484.4
4.6100        -1163.119    -1171.679        8.560   483.4
4.6150        -1163.089    -1171.659        8.570   484.0
4.6200        -1163.055    -1171.626        8.571   484.0
4.6250        -1163.031    -1171.665        8.634   487.6
4.6300        -1163.000    -1171.448        8.448   477.1
4.6350        -1162.955    -1171.318        8.363   472.3
4.6400        -1162.915    -1171.470        8.555   483.1
4.6450        -1162.905    -1171.828        8.923   503.9
4.6500        -1162.927    -1172.015        9.088   513.2
4.6550        -1162.949    -1171.866        8.917   503.5
4.6600        -1162.946    -1171.636        8.689   490.7
4.6650        -1162.935    -1171.730        8.795   496.7
4.6700        -1162.938    -1171.889        8.951   505.4
4.6750        -1162.945    -1171.778        8.834   498.8
4.6800        -1162.920    -1171.316        8.396   474.1
4.6850        -1162.854    -1170.948        8.094   457.1
4.6900        -1162.774    -1170.934        8.160   460.8
4.6950        -1162.712    -1171.207        8.494   479.7
4.7000        -1162.695    -1171.620        8.925   504.0
4.7050        -1162.711    -1171.861        9.151   516.7
4.7100        -1162.746    -1171.998        9.252   522.4
4.7150        -1162.785    -1172.056        9.271   523.6
4.7200        -1162.829    -1172.131        9.302   525.3
4.7250        -1162.870    -1172.067        9.197   519.3
4.7300        -1162.899    -1171.961        9.062   511.7
4.7350        -1162.914    -1171.848        8.934   504.5
4.7400        -1162.925    -1171.896        8.971   506.6
4.7450        -1162.946    -1172.056        9.110   514.4
4.7500        -1162.980    -1172.188        9.208   520.0
4.7550        -1163.013    -1172.091        9.078   512.6
4.7600        -1163.030    -1171.937        8.907   503.0
4.7650        -1163.031    -1171.911        8.880   501.5
4.7700        -1163.043    -1172.133        9.091   513.3
4.7750        -1163.070    -1172.313        9.243   522.0
4.7800        -1163.112    -1172.433        9.321   526.3
4.7850        -1163.147    -1172.248        9.102   514.0
4.7900        -1163.151    -1171.831        8.680   490.2
4.7950        -1163.111    -1171.489        8.378   473.1
4.8000        -1163.066    -1171.643        8.576   484.3
4.8050        -1163.053    -1172.095        9.042   510.6
4.8100        -1163.088    -1172.446        9.358   528.4
4.8150        -1163.129    -1172.341        9.213   520.2
4.8200        -1163.149    -1172.111        8.962   506.1
4.8250        -1163.152    -1172.109        8.957   505.8
4.8300        -1163.168    -1172.282        9.114   514.7
4.8350        -1163.186    -1172.204        9.018   509.2
4.8400        -1163.188    -1171.918        8.730   493.0
4.8450        -1163.155    -1171.548        8.393   474.0
4.8500        -1163.100    -1171.392        8.292   468.2
4.8550        -1163.043    -1171.405        8.362   472.2
4.8600        -1163.000    -1171.489        8.488   479.3
4.8650        -1162.965    -1171.510        8.545   482.5
4.8700        -1162.944    -1171.654        8.710   491.9
4.8750        -1162.939    -1171.807        8.868   500.7
4.8800        -1162.946    -1171.801        8.856   500.1
4.8850        -1162.937    -1171.526        8.589   485.0
4.8900        -1162.903    -1171.285        8.382   473.3
4.8950        -1162.857    -1171.238        8.381   473.3
4.9000        -1162.820    -1171.310        8.491   479.5
4.9050        -1162.790    -1171.309        8.519   481.1
4.9100        -1162.764    -1171.395        8.631   487.4
4.9150        -1162.763    -1171.803        9.040   510.5
4.9200        -1162.811    -1172.405        9.594   541.8
4.9250        -1162.906    -1172.779        9.873   557.5
4.9300        -1163.008    -1172.729        9.721   549.0
4.9350        -1163.077    -1172.323        9.246   522.1
4.9400        -1163.099    -1171.911        8.812   497.6
4.9450        -1163.087    -1171.744        8.657   488.9
4.9500        -1163.078    -1171.958        8.880   501.4
4.9550        -1163.101    -1172.282        9.181   518.5
4.9600        -1163.142    -1172.350        9.208   520.0
4.9650        -1163.169    -1172.066        8.897   502.4
4.9700        -1163.160    -1171.712        8.551   482.9
4.9750        -1163.129    -1171.585        8.456   477.5
4.9800        -1163.099    -1171.739        8.640   487.9
4.9850        -1163.094    -1171.992        8.899   502.5
4.9900        -1163.112    -1172.226        9.114   514.6
4.9950        -1163.145    -1172.279        9.134   515.8
5.0000        -1163.175    -1172.249        9.074   512.4
