Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2700        -1156.441    -1170.117       13.676   772.3
2.2750        -1156.545    -1169.630       13.085   738.9
2.2800        -1156.595    -1169.354       12.758   720.5
2.2850        -1156.643    -1169.614       12.971   732.5
2.2900        -1156.710    -1169.862       13.153   742.7
2.2950        -1156.768    -1169.504       12.737   719.2
2.3000        -1156.788    -1169.164       12.375   698.8
2.3050        -1156.772    -1168.943       12.171   687.3
2.3100        -1156.748    -1168.999       12.250   691.8
2.3150        -1156.744    -1169.234       12.491   705.4
2.3200        -1156.749    -1169.098       12.349   697.4
2.3250        -1156.721    -1168.615       11.894   671.6
2.3300        -1156.661    -1168.527       11.866   670.1
2.3350        -1156.634    -1169.203       12.569   709.8
2.3400        -1156.678    -1169.742       13.064   737.7
2.3450        -1156.735    -1169.579       12.845   725.3
2.3500        -1156.761    -1169.266       12.505   706.2
2.3550        -1156.758    -1169.090       12.331   696.3
2.3600        -1156.747    -1168.922       12.175   687.5
2.3650        -1156.701    -1168.346       11.646   657.6
2.3700        -1156.598    -1167.699       11.101   626.9
2.3750        -1156.462    -1167.585       11.123   628.1
2.3800        -1156.365    -1168.166       11.800   666.3
2.3850        -1156.328    -1168.498       12.170   687.3
2.3900        -1156.303    -1168.248       11.945   674.5
2.3950        -1156.235    -1167.703       11.468   647.6
2.4000        -1156.141    -1167.592       11.451   646.6
2.4050        -1156.052    -1167.517       11.465   647.4
2.4100        -1155.955    -1167.307       11.352   641.1
2.4150        -1155.848    -1167.248       11.400   643.7
2.4200        -1155.777    -1167.896       12.119   684.4
2.4250        -1155.785    -1168.547       12.762   720.7
2.4300        -1155.829    -1168.693       12.863   726.4
2.4350        -1155.865    -1168.515       12.650   714.3
2.4400        -1155.881    -1168.348       12.467   704.0
2.4450        -1155.874    -1168.006       12.132   685.1
2.4500        -1155.835    -1167.791       11.957   675.2
2.4550        -1155.804    -1168.186       12.382   699.2
2.4600        -1155.840    -1169.039       13.199   745.4
2.4650        -1155.939    -1169.396       13.457   759.9
2.4700        -1156.025    -1168.975       12.950   731.3
2.4750        -1156.055    -1168.593       12.537   708.0
2.4800        -1156.081    -1169.032       12.951   731.3
2.4850        -1156.155    -1169.377       13.222   746.7
2.4900        -1156.228    -1169.210       12.982   733.1
2.4950        -1156.269    -1168.904       12.635   713.5
2.5000        -1156.289    -1168.863       12.574   710.0
2.5050        -1156.311    -1168.948       12.637   713.6
2.5100        -1156.339    -1169.071       12.732   719.0
2.5150        -1156.381    -1169.327       12.946   731.1
2.5200        -1156.456    -1169.802       13.346   753.6
2.5250        -1156.560    -1170.005       13.445   759.2
2.5300        -1156.657    -1169.821       13.163   743.3
2.5350        -1156.709    -1169.310       12.601   711.6
2.5400        -1156.712    -1168.984       12.272   693.0
2.5450        -1156.694    -1168.854       12.160   686.6
2.5500        -1156.668    -1168.771       12.103   683.4
2.5550        -1156.634    -1168.615       11.981   676.6
2.5600        -1156.591    -1168.579       11.988   676.9
2.5650        -1156.553    -1168.592       12.039   679.8
2.5700        -1156.515    -1168.460       11.946   674.6
2.5750        -1156.454    -1168.060       11.606   655.4
2.5800        -1156.367    -1167.941       11.574   653.6
2.5850        -1156.306    -1168.481       12.175   687.5
2.5900        -1156.319    -1169.177       12.858   726.1
2.5950        -1156.372    -1169.180       12.808   723.3
2.6000        -1156.390    -1168.680       12.289   694.0
2.6050        -1156.361    -1168.257       11.896   671.7
2.6100        -1156.313    -1168.285       11.972   676.1
2.6150        -1156.289    -1168.598       12.309   695.1
2.6200        -1156.290    -1168.773       12.483   704.9
2.6250        -1156.300    -1168.749       12.449   703.0
2.6300        -1156.298    -1168.519       12.221   690.1
2.6350        -1156.263    -1168.055       11.792   665.9
2.6400        -1156.198    -1167.915       11.717   661.7
2.6450        -1156.146    -1168.181       12.035   679.6
2.6500        -1156.127    -1168.441       12.313   695.3
2.6550        -1156.121    -1168.419       12.298   694.5
2.6600        -1156.116    -1168.523       12.407   700.6
2.6650        -1156.123    -1168.704       12.581   710.5
2.6700        -1156.146    -1168.886       12.740   719.4
2.6750        -1156.180    -1168.945       12.765   720.9
2.6800        -1156.210    -1168.951       12.741   719.5
2.6850        -1156.244    -1169.032       12.788   722.1
2.6900        -1156.274    -1168.810       12.536   707.9
2.6950        -1156.273    -1168.415       12.141   685.6
2.7000        -1156.244    -1168.301       12.057   680.8
2.7050        -1156.224    -1168.542       12.318   695.6
2.7100        -1156.225    -1168.607       12.382   699.2
2.7150        -1156.211    -1168.300       12.089   682.7
2.7200        -1156.164    -1168.036       11.872   670.4
2.7250        -1156.112    -1168.122       12.010   678.2
2.7300        -1156.094    -1168.464       12.370   698.6
2.7350        -1156.104    -1168.652       12.548   708.6
2.7400        -1156.128    -1168.755       12.628   713.1
2.7450        -1156.157    -1168.850       12.693   716.8
2.7500        -1156.201    -1169.097       12.896   728.2
2.7550        -1156.254    -1169.060       12.806   723.1
2.7600        -1156.289    -1168.850       12.561   709.3
2.7650        -1156.299    -1168.644       12.345   697.1
2.7700        -1156.290    -1168.473       12.183   688.0
2.7750        -1156.260    -1168.188       11.928   673.6
2.7800        -1156.210    -1168.091       11.881   670.9
2.7850        -1156.171    -1168.310       12.140   685.5
2.7900        -1156.171    -1168.806       12.635   713.5
2.7950        -1156.212    -1169.151       12.939   730.7
2.8000        -1156.275    -1169.214       12.939   730.7
2.8050        -1156.316    -1168.888       12.572   709.9
2.8100        -1156.311    -1168.459       12.148   686.0
2.8150        -1156.276    -1168.403       12.127   684.8
2.8200        -1156.270    -1168.976       12.705   717.5
2.8250        -1156.323    -1169.507       13.185   744.5
2.8300        -1156.407    -1169.547       13.140   742.0
2.8350        -1156.460    -1169.181       12.721   718.4
2.8400        -1156.485    -1169.157       12.672   715.6
2.8450        -1156.516    -1169.304       12.787   722.1
2.8500        -1156.556    -1169.274       12.718   718.2
2.8550        -1156.570    -1168.863       12.293   694.2
2.8600        -1156.546    -1168.595       12.049   680.4
2.8650        -1156.517    -1168.748       12.231   690.7
2.8700        -1156.519    -1169.074       12.556   709.0
2.8750        -1156.539    -1169.106       12.566   709.6
2.8800        -1156.551    -1168.900       12.349   697.4
2.8850        -1156.540    -1168.826       12.286   693.8
2.8900        -1156.539    -1169.009       12.471   704.2
2.8950        -1156.545    -1169.015       12.470   704.2
2.9000        -1156.547    -1168.896       12.349   697.3
2.9050        -1156.529    -1168.668       12.139   685.5
2.9100        -1156.491    -1168.376       11.885   671.1
2.9150        -1156.418    -1167.933       11.515   650.2
2.9200        -1156.319    -1167.639       11.319   639.2
2.9250        -1156.207    -1167.594       11.387   643.0
2.9300        -1156.128    -1168.003       11.875   670.6
2.9350        -1156.094    -1168.368       12.274   693.1
2.9400        -1156.089    -1168.409       12.320   695.7
2.9450        -1156.061    -1167.919       11.858   669.6
2.9500        -1155.986    -1167.462       11.476   648.0
2.9550        -1155.886    -1167.347       11.460   647.2
2.9600        -1155.810    -1167.612       11.801   666.4
2.9650        -1155.766    -1167.828       12.062   681.2
2.9700        -1155.751    -1168.169       12.417   701.2
2.9750        -1155.773    -1168.490       12.716   718.1
2.9800        -1155.817    -1168.694       12.877   727.1
2.9850        -1155.868    -1168.694       12.827   724.3
2.9900        -1155.916    -1168.742       12.826   724.3
2.9950        -1155.960    -1168.643       12.683   716.2
3.0000        -1155.990    -1168.626       12.637   713.6
3.0050        -1156.017    -1168.653       12.637   713.6
3.0100        -1156.043    -1168.712       12.669   715.4
3.0150        -1156.067    -1168.699       12.632   713.3
3.0200        -1156.096    -1168.828       12.732   719.0
3.0250        -1156.126    -1168.789       12.663   715.1
3.0300        -1156.149    -1168.738       12.589   710.9
3.0350        -1156.171    -1168.931       12.759   720.5
3.0400        -1156.231    -1169.438       13.207   745.8
3.0450        -1156.317    -1169.544       13.228   747.0
3.0500        -1156.391    -1169.382       12.990   733.6
3.0550        -1156.439    -1169.254       12.816   723.7
3.0600        -1156.481    -1169.405       12.924   729.8
3.0650        -1156.534    -1169.608       13.074   738.3
3.0700        -1156.596    -1169.541       12.945   731.0
3.0750        -1156.635    -1169.360       12.725   718.6
3.0800        -1156.663    -1169.406       12.743   719.6
3.0850        -1156.704    -1169.577       12.874   727.0
3.0900        -1156.741    -1169.295       12.555   709.0
3.0950        -1156.731    -1168.770       12.039   679.8
3.1000        -1156.681    -1168.475       11.794   666.0
3.1050        -1156.624    -1168.517       11.893   671.6
3.1100        -1156.565    -1168.216       11.651   657.9
3.1150        -1156.467    -1167.635       11.169   630.7
3.1200        -1156.328    -1167.282       10.955   618.6
3.1250        -1156.202    -1167.605       11.404   644.0
3.1300        -1156.136    -1168.140       12.004   677.8
3.1350        -1156.114    -1168.276       12.162   686.8
3.1400        -1156.072    -1167.683       11.611   655.7
3.1450        -1155.977    -1167.265       11.288   637.5
3.1500        -1155.882    -1167.640       11.758   664.0
3.1550        -1155.862    -1168.502       12.640   713.8
3.1600        -1155.903    -1168.873       12.970   732.4
3.1650        -1155.960    -1168.848       12.888   727.8
3.1700        -1155.997    -1168.687       12.690   716.6
3.1750        -1156.020    -1168.550       12.529   707.5
3.1800        -1156.012    -1168.092       12.080   682.2
3.1850        -1155.963    -1167.747       11.784   665.4
3.1900        -1155.904    -1167.862       11.958   675.3
3.1950        -1155.884    -1168.367       12.483   704.9
3.2000        -1155.905    -1168.612       12.707   717.6
3.2050        -1155.940    -1168.698       12.758   720.4
3.2100        -1155.979    -1168.829       12.850   725.6
3.2150        -1156.038    -1169.132       13.094   739.4
3.2200        -1156.101    -1168.998       12.897   728.3
3.2250        -1156.141    -1168.770       12.630   713.2
3.2300        -1156.158    -1168.751       12.593   711.1
3.2350        -1156.185    -1168.849       12.664   715.1
3.2400        -1156.193    -1168.431       12.238   691.1
3.2450        -1156.159    -1168.094       11.935   674.0
3.2500        -1156.118    -1168.389       12.271   692.9
3.2550        -1156.141    -1169.097       12.957   731.7
3.2600        -1156.199    -1169.179       12.980   733.0
3.2650        -1156.238    -1168.779       12.541   708.2
3.2700        -1156.233    -1168.469       12.236   691.0
3.2750        -1156.225    -1168.612       12.387   699.5
3.2800        -1156.226    -1168.664       12.437   702.3
3.2850        -1156.242    -1168.899       12.658   714.8
3.2900        -1156.287    -1169.273       12.986   733.3
3.2950        -1156.360    -1169.482       13.122   741.0
3.3000        -1156.419    -1169.116       12.697   717.0
3.3050        -1156.439    -1168.893       12.454   703.2
3.3100        -1156.446    -1168.821       12.374   698.8
3.3150        -1156.441    -1168.629       12.189   688.3
3.3200        -1156.411    -1168.335       11.925   673.4
3.3250        -1156.369    -1168.415       12.045   680.2
3.3300        -1156.357    -1168.816       12.459   703.6
3.3350        -1156.383    -1169.129       12.745   719.7
3.3400        -1156.417    -1168.979       12.561   709.3
3.3450        -1156.429    -1168.867       12.438   702.4
3.3500        -1156.436    -1168.856       12.419   701.3
3.3550        -1156.445    -1168.841       12.396   700.0
3.3600        -1156.437    -1168.606       12.169   687.2
3.3650        -1156.423    -1168.790       12.367   698.4
3.3700        -1156.440    -1169.156       12.716   718.1
3.3750        -1156.492    -1169.433       12.941   730.8
3.3800        -1156.534    -1169.052       12.517   706.8
3.3850        -1156.527    -1168.535       12.008   678.1
3.3900        -1156.470    -1168.047       11.578   653.8
3.3950        -1156.382    -1167.824       11.443   646.2
3.4000        -1156.284    -1167.747       11.462   647.3
3.4050        -1156.209    -1167.993       11.784   665.4
3.4100        -1156.162    -1168.268       12.106   683.6
3.4150        -1156.158    -1168.872       12.714   718.0
3.4200        -1156.216    -1169.610       13.394   756.4
3.4250        -1156.335    -1169.965       13.631   769.7
3.4300        -1156.437    -1169.618       13.181   744.3
3.4350        -1156.498    -1169.323       12.825   724.2
3.4400        -1156.529    -1169.141       12.612   712.2
3.4450        -1156.553    -1169.163       12.610   712.1
3.4500        -1156.563    -1168.807       12.244   691.4
3.4550        -1156.534    -1168.424       11.890   671.4
3.4600        -1156.481    -1168.291       11.811   666.9
3.4650        -1156.436    -1168.484       12.047   680.3
3.4700        -1156.412    -1168.506       12.094   682.9
3.4750        -1156.383    -1168.445       12.062   681.1
3.4800        -1156.340    -1168.134       11.795   666.0
3.4850        -1156.274    -1167.996       11.722   661.9
3.4900        -1156.212    -1168.161       11.949   674.8
3.4950        -1156.192    -1168.761       12.569   709.8
3.5000        -1156.241    -1169.412       13.172   743.8
3.5050        -1156.332    -1169.677       13.344   753.6
3.5100        -1156.405    -1169.195       12.790   722.2
3.5150        -1156.414    -1168.528       12.114   684.1
3.5200        -1156.370    -1168.209       11.839   668.5
3.5250        -1156.324    -1168.357       12.034   679.5
3.5300        -1156.295    -1168.393       12.097   683.1
3.5350        -1156.265    -1168.326       12.061   681.1
3.5400        -1156.234    -1168.272       12.038   679.8
3.5450        -1156.208    -1168.417       12.209   689.4
3.5500        -1156.192    -1168.351       12.159   686.6
3.5550        -1156.168    -1168.269       12.101   683.3
3.5600        -1156.143    -1168.290       12.147   685.9
3.5650        -1156.137    -1168.664       12.527   707.4
3.5700        -1156.161    -1168.829       12.668   715.3
3.5750        -1156.188    -1168.729       12.541   708.2
3.5800        -1156.190    -1168.405       12.215   689.8
3.5850        -1156.172    -1168.374       12.202   689.0
3.5900        -1156.162    -1168.491       12.329   696.2
3.5950        -1156.161    -1168.490       12.329   696.2
3.6000        -1156.147    -1168.254       12.107   683.7
3.6050        -1156.121    -1168.339       12.217   689.9
3.6100        -1156.130    -1168.900       12.770   721.1
3.6150        -1156.192    -1169.384       13.191   744.9
3.6200        -1156.269    -1169.247       12.978   732.9
3.6250        -1156.314    -1168.975       12.661   715.0
3.6300        -1156.345    -1169.133       12.788   722.1
3.6350        -1156.409    -1169.703       13.294   750.7
3.6400        -1156.514    -1170.024       13.510   762.9
3.6450        -1156.618    -1169.834       13.216   746.3
3.6500        -1156.674    -1169.315       12.642   713.9
3.6550        -1156.686    -1169.147       12.460   703.6
3.6600        -1156.698    -1169.245       12.547   708.5
3.6650        -1156.713    -1169.136       12.423   701.5
3.6700        -1156.694    -1168.624       11.930   673.7
3.6750        -1156.633    -1168.307       11.674   659.2
3.6800        -1156.564    -1168.332       11.768   664.5
3.6850        -1156.511    -1168.398       11.886   671.2
3.6900        -1156.450    -1168.024       11.573   653.5
3.6950        -1156.357    -1167.698       11.342   640.5
3.7000        -1156.258    -1167.719       11.460   647.2
3.7050        -1156.182    -1167.946       11.764   664.3
3.7100        -1156.132    -1168.075       11.943   674.4
3.7150        -1156.091    -1168.087       11.995   677.4
3.7200        -1156.051    -1168.059       12.009   678.1
3.7250        -1156.026    -1168.387       12.361   698.0
3.7300        -1156.038    -1168.674       12.636   713.6
3.7350        -1156.067    -1168.730       12.663   715.1
3.7400        -1156.073    -1168.258       12.184   688.0
3.7450        -1156.020    -1167.584       11.564   653.0
3.7500        -1155.936    -1167.509       11.573   653.5
3.7550        -1155.881    -1167.966       12.085   682.4
3.7600        -1155.883    -1168.610       12.727   718.7
3.7650        -1155.941    -1169.008       13.067   737.9
3.7700        -1156.014    -1169.063       13.049   736.9
3.7750        -1156.074    -1168.997       12.923   729.7
3.7800        -1156.144    -1169.409       13.264   749.0
3.7850        -1156.255    -1169.862       13.607   768.4
3.7900        -1156.378    -1169.895       13.517   763.3
3.7950        -1156.471    -1169.433       12.962   731.9
3.8000        -1156.505    -1168.880       12.375   698.8
3.8050        -1156.483    -1168.425       11.942   674.4
3.8100        -1156.434    -1168.330       11.896   671.7
3.8150        -1156.399    -1168.568       12.170   687.2
3.8200        -1156.392    -1168.762       12.370   698.5
3.8250        -1156.382    -1168.475       12.093   682.9
3.8300        -1156.345    -1168.395       12.050   680.5
3.8350        -1156.330    -1168.826       12.497   705.7
3.8400        -1156.365    -1169.309       12.943   730.9
3.8450        -1156.421    -1169.195       12.775   721.4
3.8500        -1156.442    -1168.869       12.426   701.7
3.8550        -1156.454    -1169.023       12.569   709.8
3.8600        -1156.489    -1169.263       12.773   721.3
3.8650        -1156.526    -1169.084       12.559   709.2
3.8700        -1156.536    -1168.908       12.372   698.7
3.8750        -1156.540    -1168.975       12.435   702.2
3.8800        -1156.552    -1169.033       12.481   704.8
3.8850        -1156.551    -1168.872       12.321   695.8
3.8900        -1156.552    -1169.016       12.465   703.9
3.8950        -1156.560    -1168.918       12.358   697.9
3.9000        -1156.551    -1168.716       12.165   687.0
3.9050        -1156.512    -1168.270       11.759   664.0
3.9100        -1156.439    -1167.960       11.521   650.6
3.9150        -1156.352    -1167.855       11.503   649.6
3.9200        -1156.281    -1168.201       11.920   673.1
3.9250        -1156.262    -1168.717       12.455   703.3
3.9300        -1156.291    -1169.119       12.828   724.4
3.9350        -1156.333    -1169.002       12.668   715.4
3.9400        -1156.351    -1168.697       12.346   697.2
3.9450        -1156.336    -1168.327       11.991   677.1
3.9500        -1156.284    -1167.912       11.628   656.6
3.9550        -1156.179    -1167.242       11.063   624.7
3.9600        -1156.050    -1167.304       11.255   635.6
3.9650        -1155.968    -1167.920       11.952   674.9
3.9700        -1155.959    -1168.595       12.636   713.5
3.9750        -1155.983    -1168.534       12.552   708.8
3.9800        -1155.993    -1168.460       12.467   704.0
3.9850        -1156.007    -1168.617       12.610   712.1
3.9900        -1156.041    -1168.828       12.787   722.1
3.9950        -1156.078    -1168.737       12.659   714.8
4.0000        -1156.097    -1168.586       12.490   705.3
4.0050        -1156.117    -1168.949       12.833   724.7
4.0100        -1156.194    -1169.663       13.469   760.6
4.0150        -1156.314    -1169.966       13.652   770.9
4.0200        -1156.425    -1169.653       13.228   747.0
4.0250        -1156.479    -1169.192       12.712   717.9
4.0300        -1156.495    -1168.836       12.341   696.9
4.0350        -1156.463    -1168.419       11.956   675.1
4.0400        -1156.404    -1168.203       11.799   666.3
4.0450        -1156.351    -1168.484       12.133   685.1
4.0500        -1156.353    -1169.100       12.747   719.8
4.0550        -1156.408    -1169.534       13.126   741.2
4.0600        -1156.477    -1169.443       12.965   732.1
4.0650        -1156.512    -1168.987       12.475   704.4
4.0700        -1156.501    -1168.551       12.050   680.5
4.0750        -1156.462    -1168.523       12.061   681.1
4.0800        -1156.451    -1169.043       12.592   711.0
4.0850        -1156.490    -1169.456       12.966   732.2
4.0900        -1156.546    -1169.399       12.853   725.8
4.0950        -1156.577    -1169.125       12.548   708.6
4.1000        -1156.582    -1168.931       12.349   697.4
4.1050        -1156.570    -1168.763       12.193   688.5
4.1100        -1156.549    -1168.683       12.134   685.2
4.1150        -1156.519    -1168.486       11.967   675.8
4.1200        -1156.457    -1168.050       11.593   654.6
4.1250        -1156.357    -1167.705       11.348   640.8
4.1300        -1156.258    -1167.997       11.739   662.9
4.1350        -1156.220    -1168.596       12.376   698.9
4.1400        -1156.225    -1168.789       12.564   709.5
4.1450        -1156.253    -1169.051       12.798   722.7
4.1500        -1156.308    -1169.352       13.044   736.6
4.1550        -1156.374    -1169.334       12.960   731.8
4.1600        -1156.400    -1168.515       12.115   684.1
4.1650        -1156.324    -1167.430       11.105   627.1
4.1700        -1156.180    -1166.936       10.756   607.4
4.1750        -1156.024    -1166.919       10.896   615.3
4.1800        -1155.894    -1167.181       11.287   637.4
4.1850        -1155.812    -1167.775       11.963   675.5
4.1900        -1155.808    -1168.599       12.791   722.3
4.1950        -1155.868    -1169.123       13.255   748.5
4.2000        -1155.945    -1169.039       13.094   739.4
4.2050        -1155.996    -1168.920       12.924   729.8
4.2100        -1156.058    -1169.417       13.359   754.4
4.2150        -1156.176    -1170.147       13.972   789.0
4.2200        -1156.335    -1170.238       13.903   785.1
4.2250        -1156.443    -1169.517       13.073   738.2
4.2300        -1156.461    -1168.552       12.090   682.7
4.2350        -1156.395    -1168.035       11.640   657.3
4.2400        -1156.326    -1168.377       12.051   680.5
4.2450        -1156.313    -1169.023       12.710   717.7
4.2500        -1156.351    -1169.127       12.776   721.4
4.2550        -1156.359    -1168.696       12.337   696.6
4.2600        -1156.352    -1168.874       12.522   707.1
4.2650        -1156.393    -1169.630       13.237   747.5
4.2700        -1156.492    -1169.872       13.380   755.6
4.2750        -1156.562    -1169.338       12.775   721.4
4.2800        -1156.579    -1169.001       12.422   701.5
4.2850        -1156.587    -1169.099       12.512   706.5
4.2900        -1156.598    -1169.070       12.471   704.2
4.2950        -1156.584    -1168.644       12.060   681.0
4.3000        -1156.536    -1168.272       11.736   662.8
4.3050        -1156.469    -1168.304       11.836   668.4
4.3100        -1156.439    -1168.857       12.418   701.3
4.3150        -1156.450    -1169.045       12.596   711.3
4.3200        -1156.457    -1168.705       12.247   691.6
4.3250        -1156.412    -1168.188       11.776   665.0
4.3300        -1156.345    -1168.141       11.796   666.1
4.3350        -1156.289    -1168.269       11.980   676.5
4.3400        -1156.253    -1168.264       12.011   678.3
4.3450        -1156.196    -1167.734       11.539   651.6
4.3500        -1156.092    -1167.363       11.271   636.5
4.3550        -1156.008    -1168.060       12.052   680.6
4.3600        -1156.015    -1168.964       12.950   731.3
4.3650        -1156.096    -1169.419       13.323   752.3
4.3700        -1156.179    -1169.218       13.039   736.3
4.3750        -1156.231    -1168.988       12.757   720.4
4.3800        -1156.259    -1168.943       12.684   716.2
4.3850        -1156.298    -1169.101       12.803   723.0
4.3900        -1156.325    -1168.752       12.426   701.7
4.3950        -1156.305    -1168.161       11.855   669.5
4.4000        -1156.239    -1167.857       11.617   656.0
4.4050        -1156.189    -1168.343       12.154   686.3
4.4100        -1156.191    -1168.768       12.578   710.3
4.4150        -1156.226    -1169.110       12.885   727.6
4.4200        -1156.280    -1169.223       12.943   730.9
4.4250        -1156.331    -1169.134       12.803   723.0
4.4300        -1156.362    -1168.953       12.592   711.1
4.4350        -1156.390    -1169.233       12.843   725.2
4.4400        -1156.457    -1169.668       13.212   746.1
4.4450        -1156.533    -1169.606       13.073   738.2
4.4500        -1156.582    -1169.235       12.653   714.5
4.4550        -1156.588    -1168.823       12.235   690.9
4.4600        -1156.576    -1168.786       12.210   689.5
4.4650        -1156.559    -1168.584       12.025   679.1
4.4700        -1156.506    -1168.025       11.519   650.5
4.4750        -1156.394    -1167.473       11.079   625.6
4.4800        -1156.274    -1167.769       11.494   649.1
4.4850        -1156.209    -1168.356       12.146   685.9
4.4900        -1156.206    -1168.851       12.646   714.1
4.4950        -1156.238    -1169.168       12.930   730.2
4.5000        -1156.298    -1169.486       13.188   744.7
4.5050        -1156.370    -1169.495       13.125   741.2
4.5100        -1156.421    -1169.259       12.838   724.9
4.5150        -1156.449    -1169.101       12.653   714.5
4.5200        -1156.460    -1168.955       12.496   705.6
4.5250        -1156.461    -1168.770       12.309   695.1
4.5300        -1156.441    -1168.451       12.010   678.2
4.5350        -1156.395    -1168.160       11.766   664.4
4.5400        -1156.324    -1167.774       11.450   646.6
4.5450        -1156.228    -1167.599       11.371   642.1
4.5500        -1156.135    -1167.721       11.586   654.2
4.5550        -1156.079    -1168.180       12.101   683.4
4.5600        -1156.066    -1168.456       12.389   699.6
4.5650        -1156.081    -1168.695       12.614   712.3
4.5700        -1156.115    -1168.941       12.826   724.3
4.5750        -1156.173    -1169.235       13.061   737.6
4.5800        -1156.236    -1169.089       12.853   725.8
4.5850        -1156.272    -1168.788       12.517   706.8
4.5900        -1156.281    -1168.664       12.383   699.3
4.5950        -1156.299    -1169.001       12.702   717.3
4.6000        -1156.342    -1169.135       12.793   722.4
4.6050        -1156.396    -1169.346       12.950   731.3
4.6100        -1156.452    -1169.329       12.877   727.1
4.6150        -1156.489    -1169.068       12.578   710.3
4.6200        -1156.481    -1168.471       11.990   677.1
4.6250        -1156.426    -1168.239       11.813   667.1
4.6300        -1156.361    -1168.189       11.828   667.9
4.6350        -1156.322    -1168.585       12.263   692.5
4.6400        -1156.319    -1168.741       12.421   701.4
4.6450        -1156.334    -1169.171       12.837   724.9
4.6500        -1156.395    -1169.588       13.193   745.0
4.6550        -1156.469    -1169.654       13.185   744.5
4.6600        -1156.532    -1169.380       12.848   725.5
4.6650        -1156.547    -1168.921       12.375   698.8
4.6700        -1156.523    -1168.432       11.909   672.5
4.6750        -1156.449    -1167.985       11.536   651.4
4.6800        -1156.363    -1167.920       11.557   652.6
4.6850        -1156.274    -1167.820       11.546   652.0
4.6900        -1156.204    -1167.941       11.737   662.8
4.6950        -1156.148    -1168.088       11.940   674.2
4.7000        -1156.129    -1168.585       12.456   703.4
4.7050        -1156.158    -1169.072       12.914   729.2
4.7100        -1156.236    -1169.493       13.257   748.6
4.7150        -1156.320    -1169.436       13.116   740.7
4.7200        -1156.388    -1169.285       12.897   728.3
4.7250        -1156.416    -1168.853       12.438   702.3
4.7300        -1156.400    -1168.287       11.886   671.2
4.7350        -1156.319    -1167.651       11.332   639.9
4.7400        -1156.218    -1167.677       11.460   647.1
4.7450        -1156.139    -1167.964       11.824   667.7
4.7500        -1156.111    -1168.369       12.258   692.2
4.7550        -1156.112    -1168.504       12.392   699.8
4.7600        -1156.125    -1168.683       12.558   709.2
4.7650        -1156.154    -1168.774       12.620   712.7
4.7700        -1156.184    -1168.835       12.652   714.4
4.7750        -1156.201    -1168.654       12.452   703.2
4.7800        -1156.200    -1168.476       12.277   693.3
4.7850        -1156.160    -1167.972       11.812   667.0
4.7900        -1156.086    -1167.767       11.680   659.6
4.7950        -1156.047    -1168.367       12.321   695.7
4.8000        -1156.074    -1169.078       13.004   734.3
4.8050        -1156.142    -1169.280       13.138   741.9
4.8100        -1156.209    -1169.140       12.931   730.2
4.8150        -1156.248    -1168.964       12.716   718.1
4.8200        -1156.290    -1169.185       12.895   728.2
4.8250        -1156.343    -1169.237       12.893   728.1
4.8300        -1156.389    -1169.059       12.670   715.5
4.8350        -1156.403    -1168.654       12.252   691.8
4.8400        -1156.380    -1168.387       12.008   678.1
4.8450        -1156.342    -1168.251       11.909   672.5
4.8500        -1156.298    -1168.254       11.956   675.1
4.8550        -1156.264    -1168.330       12.066   681.4
4.8600        -1156.244    -1168.536       12.292   694.1
4.8650        -1156.257    -1169.018       12.761   720.6
4.8700        -1156.324    -1169.571       13.246   748.0
4.8750        -1156.406    -1169.324       12.917   729.4
4.8800        -1156.423    -1168.462       12.038   679.8
4.8850        -1156.360    -1167.830       11.470   647.7
4.8900        -1156.272    -1167.884       11.612   655.8
4.8950        -1156.219    -1168.281       12.062   681.1
4.9000        -1156.202    -1168.509       12.307   695.0
4.9050        -1156.198    -1168.510       12.311   695.2
4.9100        -1156.195    -1168.524       12.329   696.2
4.9150        -1156.190    -1168.475       12.285   693.8
4.9200        -1156.188    -1168.682       12.494   705.5
4.9250        -1156.201    -1168.785       12.584   710.6
4.9300        -1156.205    -1168.547       12.342   696.9
4.9350        -1156.197    -1168.479       12.282   693.6
4.9400        -1156.203    -1168.844       12.641   713.8
4.9450        -1156.247    -1169.246       12.999   734.1
4.9500        -1156.293    -1168.914       12.621   712.7
4.9550        -1156.299    -1168.625       12.327   696.1
4.9600        -1156.286    -1168.563       12.276   693.2
4.9650        -1156.276    -1168.592       12.316   695.5
4.9700        -1156.267    -1168.549       12.282   693.5
4.9750        -1156.245    -1168.324       12.079   682.1
4.9800        -1156.211    -1168.309       12.098   683.2
4.9850        -1156.189    -1168.447       12.257   692.2
4.9900        -1156.183    -1168.630       12.447   702.9
4.9950        -1156.186    -1168.521       12.335   696.5
5.0000        -1156.167    -1168.228       12.061   681.1
