Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.2700        -1152.800    -1167.100       14.300   807.5
2.2750        -1152.847    -1167.726       14.879   840.2
2.2800        -1152.931    -1167.763       14.833   837.6
2.2850        -1152.986    -1167.405       14.419   814.2
2.2900        -1153.011    -1167.281       14.270   805.8
2.2950        -1153.036    -1167.443       14.408   813.6
2.3000        -1153.076    -1167.600       14.523   820.1
2.3050        -1153.124    -1167.678       14.553   821.8
2.3100        -1153.165    -1167.499       14.333   809.4
2.3150        -1153.179    -1167.282       14.103   796.4
2.3200        -1153.160    -1167.097       13.937   787.0
2.3250        -1153.136    -1167.111       13.975   789.2
2.3300        -1153.103    -1166.896       13.793   778.9
2.3350        -1153.058    -1166.949       13.891   784.4
2.3400        -1153.041    -1167.156       14.115   797.1
2.3450        -1153.021    -1167.003       13.982   789.5
2.3500        -1153.017    -1167.341       14.324   808.9
2.3550        -1153.026    -1167.267       14.241   804.2
2.3600        -1153.035    -1167.285       14.250   804.7
2.3650        -1153.043    -1167.267       14.224   803.2
2.3700        -1153.044    -1167.161       14.117   797.2
2.3750        -1153.031    -1166.980       13.949   787.7
2.3800        -1153.003    -1166.754       13.751   776.5
2.3850        -1152.947    -1166.478       13.530   764.1
2.3900        -1152.888    -1166.463       13.575   766.6
2.3950        -1152.831    -1166.534       13.703   773.8
2.4000        -1152.820    -1167.192       14.373   811.6
2.4050        -1152.898    -1168.127       15.229   860.0
2.4100        -1153.033    -1168.548       15.515   876.1
2.4150        -1153.141    -1167.923       14.783   834.8
2.4200        -1153.180    -1167.354       14.175   800.4
2.4250        -1153.166    -1167.069       13.903   785.1
2.4300        -1153.134    -1166.824       13.690   773.1
2.4350        -1153.089    -1166.764       13.676   772.3
2.4400        -1153.041    -1166.880       13.839   781.5
2.4450        -1153.025    -1167.208       14.183   800.9
2.4500        -1153.010    -1166.813       13.803   779.4
2.4550        -1152.960    -1166.680       13.721   774.8
2.4600        -1152.930    -1167.165       14.235   803.8
2.4650        -1152.961    -1167.693       14.731   831.9
2.4700        -1153.004    -1167.538       14.534   820.7
2.4750        -1153.040    -1167.610       14.570   822.8
2.4800        -1153.077    -1167.646       14.568   822.7
2.4850        -1153.111    -1167.584       14.474   817.3
2.4900        -1153.114    -1167.053       13.939   787.1
2.4950        -1153.074    -1166.764       13.690   773.0
2.5000        -1153.041    -1167.092       14.051   793.4
2.5050        -1153.038    -1167.226       14.188   801.2
2.5100        -1153.048    -1167.284       14.236   803.9
2.5150        -1153.070    -1167.562       14.492   818.3
2.5200        -1153.126    -1167.989       14.864   839.3
2.5250        -1153.201    -1168.005       14.804   836.0
2.5300        -1153.252    -1167.466       14.214   802.7
2.5350        -1153.227    -1166.811       13.583   767.0
2.5400        -1153.185    -1166.922       13.736   775.7
2.5450        -1153.152    -1167.002       13.850   782.1
2.5500        -1153.121    -1166.802       13.681   772.6
2.5550        -1153.059    -1166.539       13.479   761.2
2.5600        -1153.002    -1166.680       13.678   772.4
2.5650        -1152.975    -1167.230       14.255   805.0
2.5700        -1153.019    -1167.883       14.864   839.4
2.5750        -1153.094    -1167.963       14.869   839.7
2.5800        -1153.157    -1167.583       14.426   814.6
2.5850        -1153.171    -1167.130       13.958   788.2
2.5900        -1153.143    -1166.657       13.514   763.1
2.5950        -1153.065    -1166.046       12.981   733.0
2.6000        -1152.944    -1165.776       12.832   724.6
2.6050        -1152.835    -1166.160       13.325   752.5
2.6100        -1152.798    -1167.027       14.229   803.5
2.6150        -1152.829    -1167.291       14.462   816.6
2.6200        -1152.846    -1167.117       14.271   805.9
2.6250        -1152.856    -1167.236       14.380   812.0
2.6300        -1152.886    -1167.808       14.922   842.7
2.6350        -1152.970    -1168.229       15.259   861.7
2.6400        -1153.061    -1168.061       15.000   847.0
2.6450        -1153.119    -1167.860       14.741   832.4
2.6500        -1153.173    -1168.194       15.021   848.2
2.6550        -1153.283    -1168.785       15.502   875.4
2.6600        -1153.398    -1168.542       15.144   855.2
2.6650        -1153.474    -1168.001       14.526   820.3
2.6700        -1153.489    -1167.531       14.041   792.9
2.6750        -1153.485    -1167.533       14.047   793.2
2.6800        -1153.454    -1167.010       13.556   765.5
2.6850        -1153.367    -1166.498       13.131   741.5
2.6900        -1153.268    -1166.693       13.426   758.1
2.6950        -1153.225    -1167.331       14.105   796.5
2.7000        -1153.215    -1167.367       14.153   799.2
2.7050        -1153.198    -1167.197       14.000   790.6
2.7100        -1153.181    -1167.199       14.019   791.6
2.7150        -1153.162    -1167.089       13.927   786.5
2.7200        -1153.117    -1166.686       13.568   766.2
2.7250        -1153.024    -1166.097       13.074   738.3
2.7300        -1152.897    -1165.880       12.983   733.2
2.7350        -1152.783    -1166.033       13.250   748.2
2.7400        -1152.709    -1166.308       13.599   767.9
2.7450        -1152.658    -1166.271       13.614   768.8
2.7500        -1152.597    -1166.159       13.562   765.8
2.7550        -1152.540    -1166.185       13.645   770.5
2.7600        -1152.485    -1166.217       13.733   775.5
2.7650        -1152.434    -1166.237       13.803   779.5
2.7700        -1152.408    -1166.773       14.365   811.2
2.7750        -1152.474    -1167.904       15.429   871.3
2.7800        -1152.620    -1168.555       15.935   899.8
2.7850        -1152.782    -1168.356       15.574   879.5
2.7900        -1152.902    -1168.082       15.180   857.2
2.7950        -1152.992    -1167.932       14.940   843.6
2.8000        -1153.051    -1167.838       14.786   835.0
2.8050        -1153.103    -1167.755       14.652   827.4
2.8100        -1153.126    -1167.469       14.344   810.0
2.8150        -1153.151    -1167.621       14.471   817.2
2.8200        -1153.184    -1167.693       14.509   819.3
2.8250        -1153.217    -1167.562       14.345   810.0
2.8300        -1153.221    -1167.274       14.053   793.6
2.8350        -1153.221    -1167.358       14.137   798.3
2.8400        -1153.210    -1167.044       13.834   781.2
2.8450        -1153.169    -1166.589       13.420   757.8
2.8500        -1153.103    -1166.457       13.355   754.1
2.8550        -1153.046    -1166.771       13.725   775.1
2.8600        -1153.014    -1166.896       13.882   783.9
2.8650        -1152.990    -1166.917       13.927   786.4
2.8700        -1152.961    -1166.776       13.816   780.2
2.8750        -1152.940    -1167.137       14.196   801.7
2.8800        -1152.957    -1167.497       14.540   821.1
2.8850        -1153.007    -1167.695       14.687   829.4
2.8900        -1153.043    -1167.316       14.272   806.0
2.8950        -1153.038    -1166.939       13.901   785.0
2.9000        -1153.002    -1166.779       13.776   778.0
2.9050        -1152.973    -1166.966       13.993   790.2
2.9100        -1152.960    -1166.993       14.033   792.5
2.9150        -1152.946    -1166.942       13.996   790.4
2.9200        -1152.939    -1166.947       14.009   791.1
2.9250        -1152.924    -1166.893       13.969   788.9
2.9300        -1152.895    -1166.605       13.709   774.2
2.9350        -1152.853    -1166.694       13.842   781.6
2.9400        -1152.849    -1167.307       14.458   816.4
2.9450        -1152.906    -1167.816       14.910   842.0
2.9500        -1152.982    -1167.673       14.691   829.6
2.9550        -1153.024    -1167.392       14.368   811.3
2.9600        -1153.032    -1167.086       14.054   793.6
2.9650        -1153.008    -1166.693       13.685   772.8
2.9700        -1152.949    -1166.440       13.491   761.8
2.9750        -1152.902    -1167.062       14.161   799.6
2.9800        -1152.940    -1167.980       15.040   849.3
2.9850        -1153.045    -1168.390       15.345   866.5
2.9900        -1153.137    -1167.908       14.772   834.2
2.9950        -1153.157    -1167.231       14.074   794.8
3.0000        -1153.125    -1166.817       13.691   773.2
3.0050        -1153.066    -1166.603       13.538   764.5
3.0100        -1153.005    -1166.735       13.729   775.3
3.0150        -1152.993    -1167.577       14.584   823.5
3.0200        -1153.081    -1168.582       15.501   875.3
3.0250        -1153.223    -1168.835       15.612   881.6
3.0300        -1153.344    -1168.466       15.122   854.0
3.0350        -1153.419    -1168.248       14.829   837.4
3.0400        -1153.475    -1168.064       14.590   823.9
3.0450        -1153.493    -1167.610       14.117   797.2
3.0500        -1153.450    -1166.836       13.386   755.9
3.0550        -1153.337    -1166.214       12.877   727.2
3.0600        -1153.203    -1166.148       12.945   731.0
3.0650        -1153.090    -1166.395       13.305   751.3
3.0700        -1153.028    -1166.799       13.772   777.7
3.0750        -1152.997    -1167.046       14.049   793.3
3.0800        -1153.008    -1167.516       14.508   819.3
3.0850        -1153.048    -1167.609       14.561   822.3
3.0900        -1153.088    -1167.535       14.448   815.9
3.0950        -1153.110    -1167.312       14.202   802.0
3.1000        -1153.107    -1167.061       13.954   788.0
3.1050        -1153.061    -1166.464       13.403   756.9
3.1100        -1152.970    -1166.174       13.205   745.7
3.1150        -1152.878    -1166.376       13.498   762.2
3.1200        -1152.837    -1167.015       14.178   800.6
3.1250        -1152.861    -1167.678       14.817   836.7
3.1300        -1152.947    -1168.213       15.266   862.1
3.1350        -1153.041    -1167.879       14.838   837.9
3.1400        -1153.066    -1167.185       14.119   797.3
3.1450        -1153.042    -1166.781       13.739   775.8
3.1500        -1152.983    -1166.576       13.593   767.6
3.1550        -1152.950    -1167.053       14.103   796.4
3.1600        -1152.970    -1167.506       14.536   820.9
3.1650        -1153.013    -1167.429       14.416   814.1
3.1700        -1153.007    -1166.563       13.556   765.5
3.1750        -1152.918    -1165.817       12.899   728.4
3.1800        -1152.791    -1165.625       12.834   724.7
3.1850        -1152.682    -1165.965       13.283   750.1
3.1900        -1152.608    -1166.100       13.491   761.9
3.1950        -1152.567    -1166.657       14.090   795.6
3.2000        -1152.586    -1167.247       14.661   827.9
3.2050        -1152.660    -1167.783       15.123   854.0
3.2100        -1152.757    -1167.931       15.174   856.8
3.2150        -1152.859    -1168.091       15.232   860.2
3.2200        -1152.956    -1168.116       15.160   856.1
3.2250        -1153.056    -1168.413       15.357   867.2
3.2300        -1153.179    -1168.701       15.522   876.5
3.2350        -1153.301    -1168.637       15.336   866.0
3.2400        -1153.400    -1168.455       15.055   850.2
3.2450        -1153.475    -1168.415       14.940   843.7
3.2500        -1153.543    -1168.270       14.727   831.6
3.2550        -1153.560    -1167.502       13.942   787.3
3.2600        -1153.507    -1166.771       13.264   749.0
3.2650        -1153.406    -1166.426       13.020   735.2
3.2700        -1153.316    -1166.788       13.472   760.8
3.2750        -1153.285    -1167.411       14.126   797.7
3.2800        -1153.305    -1167.804       14.499   818.7
3.2850        -1153.318    -1167.324       14.006   790.9
3.2900        -1153.263    -1166.520       13.257   748.6
3.2950        -1153.158    -1166.153       12.995   733.8
3.3000        -1153.064    -1166.517       13.453   759.7
3.3050        -1153.019    -1167.029       14.010   791.1
3.3100        -1153.005    -1167.140       14.134   798.2
3.3150        -1152.995    -1167.116       14.121   797.4
3.3200        -1152.996    -1167.185       14.189   801.3
3.3250        -1152.989    -1166.891       13.902   785.0
3.3300        -1152.953    -1166.545       13.592   767.5
3.3350        -1152.879    -1166.091       13.212   746.1
3.3400        -1152.769    -1165.766       12.997   733.9
3.3450        -1152.642    -1165.617       12.975   732.7
3.3500        -1152.529    -1165.922       13.393   756.3
3.3550        -1152.479    -1166.538       14.059   793.9
3.3600        -1152.479    -1166.871       14.392   812.7
3.3650        -1152.511    -1167.097       14.587   823.7
3.3700        -1152.559    -1167.451       14.892   841.0
3.3750        -1152.648    -1167.811       15.163   856.3
3.3800        -1152.727    -1167.459       14.732   831.9
3.3850        -1152.762    -1167.046       14.283   806.6
3.3900        -1152.773    -1167.062       14.289   806.9
3.3950        -1152.815    -1167.678       14.863   839.3
3.4000        -1152.910    -1168.063       15.154   855.7
3.4050        -1152.999    -1167.842       14.842   838.1
3.4100        -1153.028    -1167.234       14.206   802.2
3.4150        -1153.023    -1167.295       14.272   805.9
3.4200        -1153.041    -1167.568       14.527   820.3
3.4250        -1153.081    -1167.882       14.801   835.8
3.4300        -1153.155    -1168.300       15.145   855.2
3.4350        -1153.254    -1168.522       15.268   862.2
3.4400        -1153.353    -1168.313       14.960   844.8
3.4450        -1153.388    -1167.540       14.153   799.2
3.4500        -1153.357    -1167.062       13.706   773.9
3.4550        -1153.313    -1167.359       14.046   793.2
3.4600        -1153.321    -1167.872       14.551   821.7
3.4650        -1153.360    -1168.079       14.720   831.2
3.4700        -1153.410    -1168.050       14.640   826.7
3.4750        -1153.441    -1167.894       14.453   816.2
3.4800        -1153.452    -1167.556       14.104   796.4
3.4850        -1153.406    -1166.848       13.441   759.0
3.4900        -1153.312    -1166.468       13.156   742.9
3.4950        -1153.213    -1166.703       13.490   761.8
3.5000        -1153.172    -1167.231       14.059   793.9
3.5050        -1153.159    -1167.252       14.093   795.9
3.5100        -1153.138    -1166.916       13.778   778.0
3.5150        -1153.080    -1166.573       13.493   761.9
3.5200        -1153.006    -1166.537       13.531   764.1
3.5250        -1152.946    -1166.658       13.712   774.3
3.5300        -1152.899    -1166.576       13.678   772.4
3.5350        -1152.837    -1166.455       13.618   769.0
3.5400        -1152.792    -1166.634       13.841   781.6
3.5450        -1152.758    -1166.794       14.036   792.6
3.5500        -1152.757    -1166.961       14.204   802.1
3.5550        -1152.746    -1166.798       14.052   793.5
3.5600        -1152.730    -1166.834       14.105   796.5
3.5650        -1152.725    -1167.037       14.312   808.2
3.5700        -1152.737    -1166.969       14.232   803.7
3.5750        -1152.722    -1166.730       14.009   791.1
3.5800        -1152.714    -1167.024       14.309   808.1
3.5850        -1152.742    -1167.402       14.659   827.8
3.5900        -1152.800    -1167.513       14.713   830.8
3.5950        -1152.831    -1166.963       14.132   798.1
3.6000        -1152.822    -1166.834       14.013   791.3
3.6050        -1152.830    -1167.209       14.379   812.0
3.6100        -1152.873    -1167.513       14.639   826.7
3.6150        -1152.902    -1167.084       14.181   800.8
3.6200        -1152.866    -1166.562       13.696   773.4
3.6250        -1152.826    -1166.783       13.957   788.2
3.6300        -1152.814    -1167.184       14.371   811.5
3.6350        -1152.844    -1167.462       14.619   825.5
3.6400        -1152.868    -1167.404       14.536   820.8
3.6450        -1152.917    -1167.845       14.928   843.0
3.6500        -1153.002    -1168.413       15.411   870.2
3.6550        -1153.128    -1168.473       15.345   866.5
3.6600        -1153.196    -1167.616       14.421   814.3
3.6650        -1153.191    -1167.026       13.834   781.2
3.6700        -1153.142    -1166.897       13.754   776.7
3.6750        -1153.121    -1167.207       14.086   795.4
3.6800        -1153.100    -1167.004       13.904   785.1
3.6850        -1153.071    -1166.767       13.696   773.4
3.6900        -1153.013    -1166.585       13.572   766.4
3.6950        -1152.971    -1166.830       13.858   782.6
3.7000        -1152.948    -1166.948       14.000   790.6
3.7050        -1152.940    -1166.993       14.053   793.6
3.7100        -1152.915    -1166.836       13.921   786.1
3.7150        -1152.897    -1166.951       14.054   793.6
3.7200        -1152.868    -1166.684       13.816   780.2
3.7250        -1152.832    -1166.616       13.784   778.4
3.7300        -1152.794    -1166.724       13.930   786.6
3.7350        -1152.809    -1167.384       14.576   823.1
3.7400        -1152.877    -1167.764       14.887   840.7
3.7450        -1152.954    -1167.714       14.761   833.5
3.7500        -1153.005    -1167.316       14.312   808.2
3.7550        -1153.013    -1167.147       14.134   798.1
3.7600        -1152.991    -1166.729       13.738   775.8
3.7650        -1152.945    -1166.693       13.748   776.3
3.7700        -1152.906    -1166.864       13.958   788.2
3.7750        -1152.907    -1167.324       14.417   814.1
3.7800        -1152.932    -1167.314       14.382   812.1
3.7850        -1152.945    -1167.191       14.246   804.5
3.7900        -1152.930    -1166.891       13.961   788.4
3.7950        -1152.917    -1167.173       14.256   805.1
3.8000        -1152.918    -1166.928       14.010   791.1
3.8050        -1152.892    -1166.851       13.959   788.3
3.8100        -1152.858    -1166.612       13.754   776.7
3.8150        -1152.815    -1166.660       13.846   781.9
3.8200        -1152.790    -1166.884       14.094   795.9
3.8250        -1152.807    -1167.501       14.694   829.8
3.8300        -1152.864    -1167.624       14.760   833.5
3.8350        -1152.911    -1167.412       14.501   818.9
3.8400        -1152.923    -1167.053       14.130   797.9
3.8450        -1152.922    -1166.932       14.010   791.2
3.8500        -1152.883    -1166.384       13.501   762.4
3.8550        -1152.792    -1165.891       13.098   739.7
3.8600        -1152.681    -1165.721       13.039   736.3
3.8650        -1152.585    -1166.044       13.459   760.0
3.8700        -1152.541    -1166.400       13.859   782.6
3.8750        -1152.515    -1166.467       13.952   787.9
3.8800        -1152.509    -1166.770       14.261   805.3
3.8850        -1152.540    -1167.264       14.724   831.5
3.8900        -1152.630    -1167.963       15.333   865.8
3.8950        -1152.750    -1168.087       15.337   866.1
3.9000        -1152.854    -1167.869       15.016   847.9
3.9050        -1152.928    -1167.809       14.882   840.4
3.9100        -1153.012    -1168.200       15.189   857.7
3.9150        -1153.122    -1168.477       15.355   867.1
3.9200        -1153.233    -1168.409       15.176   857.0
3.9250        -1153.327    -1168.412       15.085   851.8
3.9300        -1153.413    -1168.289       14.876   840.0
3.9350        -1153.445    -1167.439       13.994   790.2
3.9400        -1153.395    -1166.752       13.357   754.3
3.9450        -1153.298    -1166.421       13.123   741.0
3.9500        -1153.206    -1166.734       13.528   763.9
3.9550        -1153.175    -1167.402       14.227   803.4
3.9600        -1153.195    -1167.600       14.405   813.4
3.9650        -1153.196    -1167.040       13.843   781.7
3.9700        -1153.134    -1166.409       13.274   749.6
3.9750        -1153.032    -1166.118       13.086   738.9
3.9800        -1152.927    -1166.101       13.174   743.9
3.9850        -1152.835    -1166.245       13.410   757.3
3.9900        -1152.780    -1166.670       13.890   784.4
3.9950        -1152.773    -1167.085       14.312   808.2
4.0000        -1152.787    -1166.968       14.181   800.8
4.0050        -1152.760    -1166.353       13.592   767.6
4.0100        -1152.684    -1165.986       13.302   751.2
4.0150        -1152.610    -1166.302       13.692   773.2
4.0200        -1152.592    -1166.890       14.298   807.4
4.0250        -1152.617    -1167.058       14.441   815.5
4.0300        -1152.639    -1166.946       14.307   807.9
4.0350        -1152.657    -1167.105       14.448   815.9
4.0400        -1152.703    -1167.438       14.735   832.1
4.0450        -1152.753    -1167.222       14.469   817.1
4.0500        -1152.763    -1166.783       14.020   791.7
4.0550        -1152.737    -1166.579       13.842   781.7
4.0600        -1152.718    -1166.946       14.227   803.4
4.0650        -1152.757    -1167.645       14.887   840.7
4.0700        -1152.844    -1167.881       15.037   849.1
4.0750        -1152.913    -1167.475       14.563   822.3
4.0800        -1152.929    -1166.977       14.048   793.3
4.0850        -1152.902    -1166.636       13.734   775.6
4.0900        -1152.854    -1166.531       13.677   772.3
4.0950        -1152.814    -1166.757       13.944   787.4
4.1000        -1152.817    -1167.386       14.569   822.7
4.1050        -1152.881    -1167.914       15.033   848.9
4.1100        -1152.966    -1167.812       14.847   838.4
4.1150        -1153.011    -1167.406       14.395   812.9
4.1200        -1153.032    -1167.510       14.478   817.5
4.1250        -1153.076    -1167.743       14.667   828.2
4.1300        -1153.109    -1167.255       14.146   798.8
4.1350        -1153.076    -1166.619       13.542   764.7
4.1400        -1153.000    -1166.246       13.246   748.0
4.1450        -1152.913    -1166.325       13.412   757.4
4.1500        -1152.854    -1166.547       13.694   773.3
4.1550        -1152.806    -1166.489       13.684   772.7
4.1600        -1152.776    -1166.902       14.126   797.7
4.1650        -1152.794    -1167.407       14.613   825.2
4.1700        -1152.853    -1167.718       14.865   839.4
4.1750        -1152.921    -1167.672       14.752   833.0
4.1800        -1152.960    -1167.355       14.395   812.9
4.1850        -1152.983    -1167.506       14.523   820.1
4.1900        -1153.034    -1167.876       14.842   838.1
4.1950        -1153.103    -1167.933       14.830   837.4
4.2000        -1153.145    -1167.434       14.289   806.9
4.2050        -1153.145    -1167.243       14.099   796.1
4.2100        -1153.128    -1166.975       13.847   782.0
4.2150        -1153.089    -1166.760       13.671   772.0
4.2200        -1153.027    -1166.405       13.379   755.5
4.2250        -1152.950    -1166.404       13.454   759.8
4.2300        -1152.890    -1166.521       13.631   769.7
4.2350        -1152.846    -1166.669       13.823   780.6
4.2400        -1152.824    -1166.851       14.028   792.1
4.2450        -1152.816    -1167.000       14.184   801.0
4.2500        -1152.828    -1167.108       14.280   806.4
4.2550        -1152.830    -1166.871       14.041   792.9
4.2600        -1152.813    -1166.734       13.922   786.2
4.2650        -1152.791    -1166.826       14.036   792.6
4.2700        -1152.790    -1167.063       14.273   806.0
4.2750        -1152.797    -1166.877       14.080   795.1
4.2800        -1152.775    -1166.598       13.823   780.6
4.2850        -1152.739    -1166.536       13.797   779.1
4.2900        -1152.704    -1166.595       13.891   784.4
4.2950        -1152.687    -1166.840       14.152   799.2
4.3000        -1152.694    -1166.989       14.295   807.2
4.3050        -1152.705    -1166.930       14.226   803.3
4.3100        -1152.704    -1166.810       14.107   796.6
4.3150        -1152.701    -1166.932       14.231   803.6
4.3200        -1152.717    -1167.115       14.399   813.1
4.3250        -1152.739    -1167.103       14.364   811.1
4.3300        -1152.753    -1167.052       14.299   807.5
4.3350        -1152.776    -1167.341       14.565   822.5
4.3400        -1152.836    -1167.862       15.025   848.5
4.3450        -1152.934    -1168.074       15.140   855.0
4.3500        -1153.006    -1167.453       14.447   815.8
4.3550        -1152.995    -1166.697       13.702   773.7
4.3600        -1152.948    -1166.799       13.851   782.2
4.3650        -1152.948    -1167.487       14.539   821.0
4.3700        -1153.003    -1167.848       14.845   838.3
4.3750        -1153.067    -1167.773       14.706   830.4
4.3800        -1153.109    -1167.573       14.465   816.8
4.3850        -1153.132    -1167.478       14.345   810.1
4.3900        -1153.140    -1167.187       14.047   793.2
4.3950        -1153.101    -1166.544       13.443   759.1
4.4000        -1153.008    -1166.120       13.112   740.4
4.4050        -1152.916    -1166.455       13.538   764.5
4.4100        -1152.887    -1167.130       14.242   804.3
4.4150        -1152.907    -1167.275       14.368   811.4
4.4200        -1152.909    -1166.876       13.968   788.7
4.4250        -1152.877    -1166.691       13.813   780.0
4.4300        -1152.851    -1166.883       14.033   792.4
4.4350        -1152.843    -1166.937       14.093   795.8
4.4400        -1152.821    -1166.583       13.761   777.1
4.4450        -1152.775    -1166.463       13.688   773.0
4.4500        -1152.730    -1166.526       13.795   779.0
4.4550        -1152.701    -1166.661       13.960   788.3
4.4600        -1152.681    -1166.578       13.896   784.7
4.4650        -1152.636    -1166.091       13.455   759.8
4.4700        -1152.545    -1165.625       13.080   738.6
4.4750        -1152.433    -1165.526       13.093   739.4
4.4800        -1152.349    -1166.065       13.716   774.6
4.4850        -1152.345    -1166.906       14.562   822.3
4.4900        -1152.405    -1167.292       14.887   840.7
4.4950        -1152.467    -1167.120       14.653   827.5
4.5000        -1152.513    -1167.220       14.707   830.5
4.5050        -1152.586    -1167.725       15.139   854.9
4.5100        -1152.699    -1168.106       15.408   870.1
4.5150        -1152.816    -1167.988       15.172   856.7
4.5200        -1152.894    -1167.596       14.702   830.2
4.5250        -1152.933    -1167.385       14.452   816.1
4.5300        -1152.962    -1167.466       14.504   819.0
4.5350        -1153.003    -1167.665       14.661   827.9
4.5400        -1153.052    -1167.645       14.593   824.1
4.5450        -1153.078    -1167.305       14.227   803.4
4.5500        -1153.074    -1167.135       14.061   794.0
4.5550        -1153.064    -1167.157       14.093   795.8
4.5600        -1153.061    -1167.280       14.218   802.9
4.5650        -1153.068    -1167.232       14.164   799.8
4.5700        -1153.048    -1166.756       13.707   774.0
4.5750        -1152.987    -1166.402       13.415   757.5
4.5800        -1152.910    -1166.347       13.436   758.8
4.5850        -1152.844    -1166.414       13.569   766.3
4.5900        -1152.780    -1166.206       13.426   758.2
4.5950        -1152.700    -1166.115       13.414   757.5
4.6000        -1152.648    -1166.655       14.007   791.0
4.6050        -1152.665    -1167.333       14.668   828.3
4.6100        -1152.724    -1167.433       14.709   830.6
4.6150        -1152.754    -1166.873       14.119   797.3
4.6200        -1152.725    -1166.434       13.710   774.2
4.6250        -1152.688    -1166.698       14.010   791.1
4.6300        -1152.696    -1167.166       14.470   817.1
4.6350        -1152.737    -1167.427       14.689   829.5
4.6400        -1152.800    -1167.700       14.901   841.4
4.6450        -1152.875    -1167.706       14.831   837.5
4.6500        -1152.919    -1167.240       14.322   808.7
4.6550        -1152.917    -1166.916       13.999   790.5
4.6600        -1152.900    -1166.990       14.090   795.7
4.6650        -1152.913    -1167.519       14.606   824.8
4.6700        -1152.980    -1168.021       15.042   849.4
4.6750        -1153.068    -1168.002       14.934   843.3
4.6800        -1153.118    -1167.412       14.295   807.2
4.6850        -1153.100    -1166.807       13.706   774.0
4.6900        -1153.044    -1166.605       13.561   765.8
4.6950        -1152.986    -1166.601       13.615   768.8
4.7000        -1152.931    -1166.539       13.608   768.4
4.7050        -1152.870    -1166.317       13.446   759.3
4.7100        -1152.787    -1166.042       13.255   748.5
4.7150        -1152.704    -1166.220       13.516   763.3
4.7200        -1152.660    -1166.596       13.937   787.0
4.7250        -1152.647    -1166.831       14.184   801.0
4.7300        -1152.659    -1166.996       14.337   809.6
4.7350        -1152.668    -1166.805       14.136   798.3
4.7400        -1152.658    -1166.671       14.013   791.3
4.7450        -1152.650    -1166.875       14.225   803.3
4.7500        -1152.670    -1167.184       14.514   819.6
4.7550        -1152.709    -1167.279       14.571   822.8
4.7600        -1152.755    -1167.543       14.788   835.1
4.7650        -1152.845    -1168.250       15.405   869.9
4.7700        -1152.983    -1168.484       15.501   875.3
4.7750        -1153.076    -1167.580       14.504   819.0
4.7800        -1153.067    -1166.820       13.754   776.7
4.7850        -1153.028    -1166.889       13.861   782.7
4.7900        -1152.996    -1166.730       13.734   775.6
4.7950        -1152.940    -1166.504       13.564   766.0
4.8000        -1152.902    -1167.092       14.190   801.3
4.8050        -1152.951    -1168.105       15.154   855.8
4.8100        -1153.066    -1168.391       15.324   865.4
4.8150        -1153.158    -1167.912       14.754   833.1
4.8200        -1153.198    -1167.632       14.435   815.1
4.8250        -1153.225    -1167.645       14.420   814.3
4.8300        -1153.238    -1167.289       14.052   793.5
4.8350        -1153.201    -1166.794       13.592   767.6
4.8400        -1153.144    -1166.853       13.708   774.1
4.8450        -1153.117    -1167.192       14.075   794.8
4.8500        -1153.107    -1167.023       13.916   785.8
4.8550        -1153.052    -1166.295       13.243   747.9
4.8600        -1152.941    -1165.921       12.979   732.9
4.8650        -1152.837    -1166.181       13.343   753.5
4.8700        -1152.772    -1166.435       13.663   771.5
4.8750        -1152.724    -1166.359       13.635   770.0
4.8800        -1152.659    -1166.047       13.387   756.0
4.8850        -1152.580    -1166.035       13.455   759.8
4.8900        -1152.531    -1166.563       14.031   792.4
4.8950        -1152.552    -1167.325       14.773   834.2
4.9000        -1152.634    -1167.772       15.138   854.8
4.9050        -1152.719    -1167.460       14.741   832.4
4.9100        -1152.741    -1166.707       13.966   788.7
4.9150        -1152.700    -1166.353       13.652   770.9
4.9200        -1152.660    -1166.650       13.990   790.0
4.9250        -1152.669    -1167.238       14.569   822.7
4.9300        -1152.717    -1167.386       14.670   828.4
4.9350        -1152.763    -1167.428       14.665   828.2
4.9400        -1152.826    -1167.766       14.941   843.7
4.9450        -1152.917    -1168.093       15.176   857.0
4.9500        -1153.010    -1167.827       14.816   836.7
4.9550        -1153.033    -1166.915       13.882   783.9
4.9600        -1152.990    -1166.714       13.724   775.0
4.9650        -1152.973    -1167.344       14.371   811.5
4.9700        -1153.034    -1168.209       15.175   857.0
4.9750        -1153.142    -1168.219       15.077   851.4
4.9800        -1153.204    -1167.735       14.531   820.5
4.9850        -1153.229    -1167.480       14.250   804.7
4.9900        -1153.220    -1167.138       13.918   786.0
4.9950        -1153.190    -1166.880       13.690   773.1
5.0000        -1153.118    -1166.373       13.255   748.5
